,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,KineticEnergy,Potential,Energy
2343,46.875,0.0,2.0,0.0,0.0,-0.10071291,0.00229749,4.95600281,-0.25123544,1.85735818,-0.40575467,3.55007454,-7.00513761,43.15003261,15.6499314,58.79996401
2344,46.895,0.0,2.0,0.0,0.0,0.00148373,-0.000282,5.27137795,0.00176592,1.92545149,-0.54713705,3.24744808,-7.12635267,44.559125,14.2408266,58.7999516
2345,46.915,0.0,2.0,0.0,0.0,0.11045995,0.00270645,5.63536822,0.30841148,1.98673531,-0.69047748,2.86547253,-7.19719308,45.93150685,12.86842512,58.79993197
2346,46.935,0.0,2.0,0.0,0.0,0.22726508,0.01251099,6.05556316,0.68734494,2.03938419,-0.83450687,2.37857806,-7.18904539,47.24114773,11.55875175,58.79989948
2347,46.955,0.0,2.0,0.0,0.0,0.35307816,0.03081839,6.53626104,1.16352936,2.08095012,-0.97720928,1.74961892,-7.05406282,48.44873882,10.35110439,58.79984322
2348,46.975,0.0,2.0,0.0,0.0,0.48906176,0.05988609,7.06867692,1.76784093,2.1080925,-1.115303,0.92677969,-6.71092018,49.49341255,9.30633022,58.79974277
2349,46.995,0.0,2.0,0.0,0.0,0.635876,0.10258301,7.60536497,2.52795302,2.1163115,-1.24337996,-0.15166591,-6.0255465,50.28116801,8.51840012,58.79956813
2350,47.015,0.0,2.0,0.0,0.0,0.79242165,0.16198504,8.00816568,3.4292863,2.10007714,-1.35280757,-1.51698228,-4.81398577,50.68320816,8.1161062,58.79931436
2351,47.035,0.0,2.0,0.0,0.0,0.95358297,0.23980885,8.01748135,4.33380574,2.05441969,-1.43163273,-3.05613794,-2.96700354,50.60248425,8.19662467,58.79910892
2352,47.055,0.0,2.0,0.0,0.0,1.10908332,0.33351331,7.43621808,4.96795753,1.9789431,-1.46889546,-4.42856171,-0.74592379,50.07325123,8.72591154,58.79916278
2353,47.075,0.0,2.0,0.0,0.0,1.24825078,0.43557308,6.4420271,5.16940857,1.8805054,-1.46295301,-5.3300428,1.26609776,49.11742897,9.6819902,58.79941917
2354,47.095,0.0,2.0,0.0,0.0,1.36632378,0.53814045,5.37465331,5.04833983,1.76870083,-1.42171634,-5.79034912,2.76923244,47.78471223,11.014944,58.79965623
2355,47.115,0.0,2.0,0.0,0.0,1.46403049,0.63645032,4.421838,4.76571675,1.65070333,-1.35534045,-5.97620891,3.79988614,46.20945752,12.59034466,58.79980219
2356,47.135,0.0,2.0,0.0,0.0,1.54426082,0.72834527,3.62729952,4.41757362,1.53060802,-1.27198551,-6.01635567,4.48895939,44.50977524,14.2901069,58.79988214
2357,47.155,0.0,2.0,0.0,0.0,1.61008425,0.81300958,2.97687539,4.04704095,1.41053429,-1.1772982,-5.98237722,4.94890895,42.76043225,16.03949351,58.79992576
2358,47.175,0.0,2.0,0.0,0.0,1.66411659,0.8901915,2.44365897,3.67089619,1.29156335,-1.07503449,-5.91013385,5.25692704,41.00595601,17.79399436,58.79995037
2359,47.195,0.0,2.0,0.0,0.0,1.70844464,0.95984477,2.0026882,3.29457068,1.17426675,-0.96769465,-5.81684925,5.46318829,39.27355876,19.52640604,58.7999648
2360,47.215,0.0,2.0,0.0,0.0,1.7447046,1.02197879,1.63391347,2.91891711,1.05897608,-0.85696477,-5.71035552,5.60030478,37.58066209,21.21931145,58.79997354
2361,47.235,0.0,2.0,0.0,0.0,1.77417827,1.07659991,1.32177506,2.54307696,0.94591972,-0.74399742,-5.59366119,5.68986263,35.93895599,22.86102295,58.79997894
2362,47.255,0.0,2.0,0.0,0.0,1.79787216,1.12369123,1.05412927,2.16571297,0.83529423,-0.62958873,-5.4671992,5.74643292,34.35662983,24.44335242,58.79998226
2363,47.275,0.0,2.0,0.0,0.0,1.81657559,1.16320908,0.82125985,1.78554557,0.72730325,-0.51429249,-5.32996291,5.7799791,32.83965191,25.96033231,58.79998421
2364,47.295,0.0,2.0,0.0,0.0,1.83090133,1.19508725,0.61512435,1.40162619,0.62217951,-0.39849696,-5.18012571,5.79727837,31.39253641,27.40744882,58.79998524
2365,47.315,0.0,2.0,0.0,0.0,1.84131328,1.21924517,0.42880566,1.01348663,0.52019728,-0.2824792,-5.01541183,5.80278027,30.01882207,28.78116353,58.79998559
2366,47.335,0.0,2.0,0.0,0.0,1.84814502,1.23559875,0.25613936,0.62125531,0.42167847,-0.16644619,-4.83337031,5.79911454,28.72138177,30.07860369,58.79998546
2367,47.355,0.0,2.0,0.0,0.0,1.8516122,1.24407326,0.09146591,0.22575176,0.32699371,-0.05056776,-4.63161365,5.7874068,27.50262613,31.29735883,58.79998497
2368,47.375,0.0,2.0,0.0,0.0,1.85182111,1.24461799,-0.07050688,-0.1714273,0.23655872,0.06499549,-4.40806551,5.76748431,26.36463771,32.4353465,58.79998421
2369,47.395,0.0,2.0,0.0,0.0,1.84877564,1.23722227,-0.2347514,-0.56784563,0.1508255,0.18006803,-4.16122508,5.73804454,25.30925308,33.49073021,58.79998329
2370,47.415,0.0,2.0,0.0,0.0,1.84238391,1.2219324,-0.4058798,-0.96021051,0.07026829,0.29443861,-3.89043893,5.69683682,24.33810371,34.46187858,58.79998229
2371,47.435,0.0,2.0,0.0,0.0,1.8324664,1.19886857,-0.58803391,-1.34442382,-0.00463591,0.40784338,-3.59614744,5.64089489,23.45261543,35.34736585,58.79998128
2372,47.455,0.0,2.0,0.0,0.0,1.81876618,1.16824067,-0.78473685,-1.71568759,-0.07343194,0.51995413,-3.2800918,5.56682444,22.65396619,36.14601417,58.79998036
2373,47.475,0.0,2.0,0.0,0.0,1.80096236,1.13036157,-0.99877311,-2.06862647,-0.13571477,0.63037294,-2.9454798,5.47114165,21.94300269,36.85697688,58.79997957
2374,47.495,0.0,2.0,0.0,0.0,1.77868702,1.08565593,-1.232062,-2.39746022,-0.19115915,0.73863478,-2.59707357,5.35067061,21.32012972,37.47984925,58.79997897
2375,47.515,0.0,2.0,0.0,0.0,1.75154495,1.03466347,-1.48549447,-2.69635925,-0.23954763,0.84421844,-2.24099836,5.20300203,20.78517537,38.01480319,58.79997856
2376,47.535,0.0,2.0,0.0,0.0,1.71913488,0.97803692,-1.75878481,-2.9598942,-0.28079479,0.94656534,-1.88429343,5.02688537,20.33721796,38.46276038,58.79997834
2377,47.555,0.0,2.0,0.0,0.0,1.68107096,0.91653419,-2.05056393,-3.18322591,-0.31496455,1.04510532,-1.53455636,4.82246756,19.97439811,38.82558015,58.79997826
2378,47.575,0.0,2.0,0.0,0.0,1.63700416,0.85100356,-2.35856033,-3.3621698,-0.34227598,1.13928688,-1.19962773,4.59145532,19.6937806,39.10619765,58.79997825
2379,47.595,0.0,2.0,0.0,0.0,1.58664118,0.78236439,-2.67961347,-3.49359998,-0.36309768,1.2286082,-0.88678551,4.33711231,19.49125047,39.30872775,58.79997823
2380,47.615,0.0,2.0,0.0,0.0,1.52975894,0.71158745,-3.00982243,-3.57565291,-0.37793391,1.31264604,-0.60207549,4.06398781,19.36140829,39.43856983,58.79997812
2381,47.635,0.0,2.0,0.0,0.0,1.46621587,0.63967308,-3.3449108,-3.60736837,-0.38740031,1.39107984,-0.35036143,3.7776755,19.29756007,39.50241777,58.79997784
2382,47.655,0.0,2.0,0.0,0.0,1.39595991,0.5676283,-3.68034073,-3.58876792,-0.39219081,1.46370727,-0.13490291,3.48442803,19.29180025,39.50817709,58.79997734
2383,47.675,0.0,2.0,0.0,0.0,1.31903162,0.4964488,-4.01138085,-3.52102115,-0.39304546,1.53045242,0.04305821,3.19054497,19.33509874,39.46487785,58.79997659
2384,47.695,0.0,2.0,0.0,0.0,1.23556476,0.42710256,-4.33340043,-3.40589057,-0.39071687,1.59136595,0.18369407,2.90219813,19.41747369,39.3825019,58.79997559
2385,47.715,0.0,2.0,0.0,0.0,1.14578532,0.36051328,-4.64190712,-3.24575177,-0.38593622,1.64661562,0.28861797,2.62506306,19.52823132,39.27174304,58.79997436
2386,47.735,0.0,2.0,0.0,0.0,1.05000746,0.2975502,-4.93255225,-3.04377301,-0.37938856,1.69647359,0.36092719,2.36378947,19.65619746,39.14377549,58.79997295
2387,47.755,0.0,2.0,0.0,0.0,0.94862876,0.23901824,-5.20132316,-2.80334219,-0.37169139,1.74129888,0.40435963,2.12226244,19.78999733,39.00997407,58.7999714
2388,47.775,0.0,2.0,0.0,0.0,0.84212462,0.18564741,-5.44451552,-2.52827416,-0.36337734,1.78151486,0.42333766,1.90329736,19.91833756,38.88163224,58.7999698
2389,47.795,0.0,2.0,0.0,0.0,0.7310407,0.13808809,-5.65877829,-2.22291422,-0.35488722,1.81759039,0.42277816,1.70842027,20.03028031,38.7696879,58.79996822
2390,47.815,0.0,2.0,0.0,0.0,0.61598515,0.0969038,-5.84122672,-1.89161264,-0.34656486,1.85001818,0.40742548,1.53847297,20.11551126,38.68445546,58.79996672
2391,47.835,0.0,2.0,0.0,0.0,0.49761942,0.06256467,-5.98943595,-1.539127,-0.33865688,1.87929354,0.38205483,1.39316879,20.16457004,38.63539534,58.79996538
2392,47.855,0.0,2.0,0.0,0.0,0.37664802,0.03544569,-6.1015275,-1.17047177,-0.33131896,1.90590016,0.35115565,1.27130321,20.16908209,38.63088216,58.79996425
2393,47.875,0.0,2.0,0.0,0.0,0.2538074,0.01582145,-6.17619241,-0.79053344,-0.32462158,1.93029226,0.31864537,1.17132986,20.12192217,38.67804122,58.7999634
2394,47.895,0.0,2.0,0.0,0.0,0.12985381,0.00386452,-6.21275405,-0.40451901,-0.31856002,1.95288215,0.28807615,1.09076449,20.01735174,38.7826111,58.79996284
2395,47.915,0.0,2.0,0.0,0.0,0.00555095,-0.00035297,-6.21117897,-0.01750218,-0.31306611,1.97403318,0.26234334,1.0268454,19.85114302,38.9488196,58.79996262
2396,47.935,0.0,2.0,0.0,0.0,-0.11834328,0.00313956,-6.1720425,0.36569072,-0.30801903,1.9940486,0.24371943,0.9767091,19.62059906,39.17936369,58.79996275
2397,47.955,0.0,2.0,0.0,0.0,-0.2410895,0.01421621,-6.09662255,0.74018209,-0.30325845,2.0131694,0.23392062,0.93690087,19.32458908,39.47537414,58.79996322
2398,47.975,0.0,2.0,0.0,0.0,-0.36197878,0.03266017,-5.98673247,1.10163742,-0.2985963,2.03157262,0.23401213,0.90428027,18.9635276,39.83643643,58.79996403
2399,47.995,0.0,2.0,0.0,0.0,-0.480345,0.05816872,-5.84472978,1.44606427,-0.29382853,2.04936777,0.24452673,0.87566067,18.53927151,40.26069363,58.79996514
2400,48.016,0.0,2.0,0.0,0.0,-0.60124288,0.09214198,-5.66425014,1.78538131,-0.28847994,2.06744957,0.26675753,0.84630254,18.02935186,40.77061476,58.79996662
2401,48.036,0.0,2.0,0.0,0.0,-0.71258353,0.13088071,-5.46579717,2.08425024,-0.28284711,2.08408102,0.2981112,0.81617282,17.48702304,41.31294523,58.79996827
2402,48.056,0.0,2.0,0.0,0.0,-0.81972622,0.17533771,-5.24501914,2.35691633,-0.27649529,2.10006424,0.33850446,0.78118117,16.89505485,41.90491527,58.79997012
2403,48.076,0.0,2.0,0.0,0.0,-0.92226115,0.22496991,-5.00567703,2.6014785,-0.26925536,2.11527866,0.38667626,0.73886155,16.25996393,42.54000818,58.79997211
2404,48.096,0.0,2.0,0.0,0.0,-1.01985395,0.2792028,-4.75145436,2.81680918,-0.26098554,2.12955894,0.44121575,0.68743088,15.58898255,43.21099167,58.79997422
2405,48.116,0.0,2.0,0.0,0.0,-1.11224614,0.33744242,-4.4861901,3.0021358,-0.25157617,2.14270251,0.50037614,0.62504125,14.88988692,43.91008946,58.79997638
2406,48.136,0.0,2.0,0.0,0.0,-1.19925254,0.39908756,-4.21352936,3.15732482,-0.24095202,2.15447878,0.56232901,0.55040304,14.17084356,44.62913499,58.79997855
2407,48.156,0.0,2.0,0.0,0.0,-1.28076023,0.46353791,-3.93685412,3.28277087,-0.22907618,2.16463237,0.62524455,0.46268592,13.44020695,45.35977374,58.79998069
2408,48.176,0.0,2.0,0.0,0.0,-1.35672273,0.53020447,-3.65949982,3.3791201,-0.21595009,2.17289275,0.68705272,0.36104137,12.70639195,46.09359083,58.79998278
2409,48.196,0.0,2.0,0.0,0.0,-1.42715443,0.59851697,-3.38429894,3.44752891,-0.20161357,2.17898043,0.7458979,0.24529082,11.97773308,46.82225169,58.79998477
2410,48.216,0.0,2.0,0.0,0.0,-1.492126,0.66792897,-3.11383071,3.48935534,-0.18614616,2.18261067,0.79989638,0.11540366,11.2623473,47.53763935,58.79998664
2411,48.236,0.0,2.0,0.0,0.0,-1.55175532,0.73792404,-2.85044008,3.50609776,-0.16966356,2.18350243,0.84709534,-0.02852498,10.56805716,48.23193122,58.79998838
2412,48.256,0.0,2.0,0.0,0.0,-1.60620194,0.80801799,-2.59588199,3.49951291,-0.15231745,2.18138124,0.88592243,-0.1858367,9.90229387,48.8976961,58.79998997
2413,48.276,0.0,2.0,0.0,0.0,-1.6556604,0.87776063,-2.35178638,3.47129316,-0.13429399,2.17598366,0.9146572,-0.35594583,9.27203532,49.52795606,58.79999139
2414,48.296,0.0,2.0,0.0,0.0,-1.70035157,0.94673723,-2.1193929,3.42316948,-0.11580884,2.16706375,0.93177421,-0.53797506,8.68376796,50.11622468,58.79999264
2415,48.316,0.0,2.0,0.0,0.0,-1.74051873,1.01456678,-1.89949718,3.35686912,-0.09710743,2.15439388,0.93609098,-0.73073086,8.14344687,50.65654686,58.79999372
2416,48.336,0.0,2.0,0.0,0.0,-1.77642028,1.08090107,-1.69287767,3.2739117,-0.07846018,2.13776991,0.92623246,-0.93312837,7.65648388,51.14351075,58.79999463
2417,48.356,0.0,2.0,0.0,0.0,-1.8083241,1.14542235,-1.49984209,3.17576927,-0.06015817,2.11701436,0.90131179,-1.14371234,7.22773881,51.57225657,58.79999538
2418,48.376,0.0,2.0,0.0,0.0,-1.83650503,1.20783952,-1.32054139,3.06372032,-0.04251243,2.09197728,0.8605819,-1.36097147,6.86152817,51.9384678,58.79999596
2419,48.396,0.0,2.0,0.0,0.0,-1.86123847,1.26788549,-1.15509408,2.93880976,-0.02584593,2.06254072,0.80329171,-1.58339454,6.56163048,52.23836592,58.7999964
2420,48.416,0.0,2.0,0.0,0.0,-1.88279847,1.32531283,-1.00320039,2.80197729,-0.01049075,2.02861937,0.72935895,-1.80918915,6.33130881,52.46868789,58.79999669
2421,48.436,0.0,2.0,0.0,0.0,-1.9014555,1.37988974,-0.86466856,2.65389111,0.00321656,1.99016188,0.63864424,-2.03667025,6.17334097,52.6266559,58.79999687
2422,48.456,0.0,2.0,0.0,0.0,-1.917472,1.43139695,-0.73914036,2.49505783,0.01494469,1.94715295,0.531423,-2.2640688,6.09003,52.70996693,58.79999693
2423,48.476,0.0,2.0,0.0,0.0,-1.93110315,1.47962344,-0.62602871,2.3258736,0.02437038,1.89961197,0.40857506,-2.48957539,6.08325959,52.71673731,58.7999969
2424,48.496,0.0,2.0,0.0,0.0,-1.94259358,1.52436408,-0.52493416,2.14651621,0.03118843,1.84759324,0.27093673,-2.71155633,6.15451608,52.64548072,58.7999968
2425,48.516,0.0,2.0,0.0,0.0,-1.95217555,1.56541769,-0.43514356,1.9571639,0.03512047,1.7911839,0.1201377,-2.92840687,6.30492016,52.49507651,58.79999666
2426,48.536,0.0,2.0,0.0,0.0,-1.96006939,1.60258514,-0.35593068,1.75794682,0.03591968,1.73050034,-0.04189083,-3.13875372,6.53529669,52.26469981,58.7999965
2427,48.556,0.0,2.0,0.0,0.0,-1.96647918,1.63567034,-0.28661335,1.54896244,0.03338296,1.66568439,-0.21307035,-3.34148678,6.84618236,51.95381399,58.79999635
2428,48.576,0.0,2.0,0.0,0.0,-1.97159223,1.6644809,-0.22613573,1.3305139,0.02735563,1.59689699,-0.39056402,-3.53579362,7.23789069,51.56210554,58.79999623
2429,48.596,0.0,2.0,0.0,0.0,-1.97557707,1.68883024,-0.17352901,1.10295754,0.01773637,1.52431159,-0.57165005,-3.7212522,7.71056467,51.08943148,58.79999615
2430,48.616,0.0,2.0,0.0,0.0,-1.9785786,1.70854201,-0.12764945,0.86684338,0.00448426,1.44810618,-0.75343669,-3.89781855,8.26418405,50.53581208,58.79999614
2431,48.636,0.0,2.0,0.0,0.0,-1.9807173,1.72345322,-0.08701532,0.62304662,-0.01238374,1.36845529,-0.93277016,-4.06588997,8.89864011,49.90135609,58.7999962
2432,48.656,0.0,2.0,0.0,0.0,-1.98208519,1.73341894,-0.05023135,0.37253049,-0.03279325,1.28552243,-1.10703765,-4.22618916,9.61375466,49.18624167,58.79999633
2433,48.676,0.0,2.0,0.0,0.0,-1.98274156,1.73831761,-0.01564416,0.11651864,-0.05661557,1.19945266,-1.27376762,-4.37975627,10.40928514,48.39071138,58.79999652
2434,48.696,0.0,2.0,0.0,0.0,-1.98271217,1.7380535,0.0186475,-0.14350737,-0.08367804,1.11036794,-1.43076057,-4.52790534,11.28497231,47.51502446,58.79999677
2435,48.716,0.0,2.0,0.0,0.0,-1.98198607,1.73256002,0.05442667,-0.40610184,-0.11377222,1.01836364,-1.57662964,-4.67198243,12.24053089,46.55946615,58.79999705
2436,48.736,0.0,2.0,0.0,0.0,-1.98051321,1.72180192,0.09360076,-0.66974717,-0.1466639,0.923507,-1.71046217,-4.81334246,13.27563443,45.52436289,58.79999733
2437,48.756,0.0,2.0,0.0,0.0,-1.97820502,1.70577437,0.13823112,-0.93284566,-0.18210644,0.82583886,-1.83176258,-4.95330045,14.38992418,44.4100734,58.79999759
2438,48.776,0.0,2.0,0.0,0.0,-1.97493436,1.68450156,0.19024065,-1.19399084,-0.21985173,0.72537697,-1.94073335,-5.09290911,15.5829874,43.21701041,58.79999781
2439,48.796,0.0,2.0,0.0,0.0,-1.97053514,1.65803491,0.25144725,-1.45199366,-0.25965946,0.62212036,-2.0381104,-5.23290008,16.85432428,41.94567368,58.79999796
2440,48.816,0.0,2.0,0.0,0.0,-1.96480363,1.62644928,0.32371345,-1.7057811,-0.30130644,0.51605574,-2.12491847,-5.37372288,18.20332783,40.59667019,58.79999803
2441,48.836,0.0,2.0,0.0,0.0,-1.95749986,1.58983833,0.40890746,-1.95445949,-0.34459398,0.40716474,-2.2024645,-5.51548293,19.62925953,39.17073846,58.79999799
2442,48.856,0.0,2.0,0.0,0.0,-1.94834813,1.54831022,0.50882751,-2.19740176,-0.38935293,0.29543148,-2.27231913,-5.65787212,21.13121554,37.66878228,58.79999782
2443,48.876,0.0,2.0,0.0,0.0,-1.93703653,1.50198329,0.625269,-2.43423606,-0.43544684,0.18085025,-2.33621352,-5.80015704,22.70809093,36.09190659,58.79999751
2444,48.896,0.0,2.0,0.0,0.0,-1.92321578,1.4509819,0.76013079,-2.66478534,-0.48277414,0.06343382,-2.3959331,-5.94118719,24.35854017,34.44145686,58.79999703
2445,48.916,0.0,2.0,0.0,0.0,-1.90649641,1.39543252,0.91552039,-2.88903161,-0.53126901,-0.05677771,-2.45326847,-6.07936257,26.0809283,32.71906803,58.79999633
2446,48.936,0.0,2.0,0.0,0.0,-1.88644408,1.33546046,1.09385432,-3.10709227,-0.5809014,-0.17970711,-2.50998878,-6.21256366,27.87326529,30.92673008,58.79999537
2447,48.956,0.0,2.0,0.0,0.0,-1.86257207,1.2711874,1.29799773,-3.31919202,-0.63167639,-0.30522856,-2.56782449,-6.3380341,29.73311634,29.06687772,58.79999406
2448,48.976,0.0,2.0,0.0,0.0,-1.8343305,1.2027297,1.53145008,-3.52561706,-0.68363316,-0.43315324,-2.62844784,-6.45220086,31.65747447,27.14251779,58.79999226
2449,48.996,0.0,2.0,0.0,0.0,-1.80109111,1.13019785,1.79860115,-3.72665513,-0.73684361,-0.56321044,-2.69345378,-6.55038428,33.64257601,25.15741377,58.79998978
2450,49.016,0.0,2.0,0.0,0.0,-1.76212625,1.05369736,2.10506701,-3.92250108,-0.79141039,-0.69502122,-2.76431912,-6.62634651,35.68362509,23.11636119,58.79998629
2451,49.036,0.0,2.0,0.0,0.0,-1.71657987,0.97333188,2.45815682,-4.11311497,-0.84746395,-0.82806053,-2.84232294,-6.67155882,37.7743732,21.02560803,58.79998122
2452,49.056,0.0,2.0,0.0,0.0,-1.6634277,0.88921035,2.86749776,-4.2979559,-0.90515684,-0.9616006,-2.92835605,-6.67403008,39.9064575,18.89351615,58.79997365
2453,49.076,0.0,2.0,0.0,0.0,-1.60142292,0.80146124,3.3458687,-4.47549908,-0.96465249,-1.09462384,-3.02251041,-6.61635475,42.06832438,16.73163748,58.79996186
2454,49.096,0.0,2.0,0.0,0.0,-1.52902337,0.71026093,3.91018228,-4.64225369,-1.02610115,-1.2256847,-3.12315789,-6.47245381,44.24340914,14.55653353,58.79994268
2455,49.116,0.0,2.0,0.0,0.0,-1.44430015,0.61589069,4.58225173,-4.79074835,-1.08958786,-1.35268588,-3.22490584,-6.202059,46.40692712,12.39298277,58.79990988
2456,49.136,0.0,2.0,0.0,0.0,-1.34484403,0.51885376,5.38783263,-4.90524336,-1.15501732,-1.47251126,-3.31402031,-5.74170251,48.52001557,10.27983557,58.79985114
2457,49.156,0.0,2.0,0.0,0.0,-1.22774524,0.42011927,6.34890578,-4.95280677,-1.22185975,-1.5804394,-3.35845007,-4.99199885,50.51906941,8.28067339,58.7997428
2458,49.176,0.0,2.0,0.0,0.0,-1.08989861,0.32161714,7.45538521,-4.86686628,-1.28860991,-1.66931952,-3.28863516,-3.80976762,52.29930334,6.50024612,58.79954946
2459,49.196,0.0,2.0,0.0,0.0,-0.92927429,0.22710262,8.59322573,-4.5304176,-1.3517998,-1.72894222,-2.9758457,-2.04807985,53.70925037,5.0900172,58.79926757
2460,49.216,0.0,2.0,0.0,0.0,-0.74796003,0.14294718,9.45788911,-3.81713348,-1.40499544,-1.74752987,-2.27086946,0.2540349,54.62177813,4.1772746,58.79905273
2461,49.236,0.0,2.0,0.0,0.0,-0.55521846,0.07663886,9.69820262,-2.78092216,-1.44015501,-1.71838497,-1.2051987,2.60875752,55.02339091,3.77573631,58.79912722
2462,49.256,0.0,2.0,0.0,0.0,-0.36405955,0.03192753,9.3435368,-1.70548381,-1.45277822,-1.64695714,-0.07058497,4.41886262,54.87084205,3.92855774,58.79939979
2463,49.276,0.0,2.0,0.0,0.0,-0.18327564,0.00736438,8.7140982,-0.78419474,-1.4440785,-1.54605868,0.90439154,5.57069572,54.20052183,4.59911735,58.79963918
2464,49.296,0.0,2.0,0.0,0.0,-0.01573518,-0.00069448,8.04440941,-0.0512019,-1.41803023,-1.42738732,1.66604052,6.23055014,53.15529524,5.64448988,58.79978512
2465,49.316,0.0,2.0,0.0,0.0,0.13888946,0.00425663,7.42949787,0.52514933,-1.3786816,-1.29892896,2.24219972,6.57505108,51.86598837,6.93387783,58.79986619
2466,49.336,0.0,2.0,0.0,0.0,0.28197533,0.0195221,6.89119244,0.98636837,-1.32930446,-1.1656829,2.67537053,6.72456378,50.41941067,8.38050081,58.79991148
2467,49.356,0.0,2.0,0.0,0.0,0.41502887,0.04315577,6.42509919,1.36598021,-1.27238906,-1.03075735,3.00064421,6.75193037,48.87011545,9.92982225,58.79993769
2468,49.376,0.0,2.0,0.0,0.0,0.53938925,0.07377612,6.02020042,1.68785467,-1.20982925,-0.89612677,3.24311296,6.70051371,47.25316609,11.54678742,58.7999535
2469,49.396,0.0,2.0,0.0,0.0,0.65616759,0.11040117,5.66518333,1.96856553,-1.14309837,-0.76308262,3.42012815,6.5967302,45.59183916,13.20812423,58.79996339
2470,49.416,0.0,2.0,0.0,0.0,0.76626052,0.152328,5.35010015,2.21965801,-1.07337864,-0.63249368,3.54369608,6.45722896,43.90202056,14.89794917,58.79996973
2471,49.436,0.0,2.0,0.0,0.0,0.87038054,0.19904895,5.06655327,2.44920516,-1.00164975,-0.50495807,3.62224634,6.2928807,42.19479202,16.60518183,58.79997386
2472,49.456,0.0,2.0,0.0,0.0,0.96908537,0.25019317,4.80747202,2.66282991,-0.92874804,-0.38089467,3.66183671,6.11101852,40.47802292,18.32195362,58.79997654
2473,49.476,0.0,2.0,0.0,0.0,1.06280216,0.30548456,4.56684807,2.86436431,-0.85540597,-0.26059999,3.66694932,5.91672176,38.75739897,20.04257928,58.79997825
2474,49.496,0.0,2.0,0.0,0.0,1.15184646,0.36470993,4.33950799,3.05625985,-0.78227789,-0.14428499,3.64104534,5.71357885,37.03712412,21.76285519,58.79997931
2475,49.516,0.0,2.0,0.0,0.0,1.23643737,0.4276937,4.12096014,3.2398646,-0.70995627,-0.0320998,3.58694512,5.50414776,35.32042647,23.47955346,58.79997992
2476,49.536,0.0,2.0,0.0,0.0,1.31671029,0.49427665,3.90728255,3.4156354,-0.63898106,0.07584894,3.50710335,5.29024455,33.60994172,25.19003855,58.79998026
2477,49.556,0.0,2.0,0.0,0.0,1.39272849,0.56429745,3.6950879,3.58327847,-0.56984345,0.17948543,3.40379803,5.07312779,31.9080129,26.89196756,58.79998045
2478,49.576,0.0,2.0,0.0,0.0,1.46449482,0.63757664,3.4815576,3.74173913,-0.50298574,0.27875523,3.27935603,4.85364063,30.21692917,28.58305144,58.79998061
2479,49.596,0.0,2.0,0.0,0.0,1.53196378,0.71390382,3.26460483,3.88904303,-0.43879849,0.37361784,3.13646618,4.63233549,28.53912624,30.26085457,58.7999808
2480,49.616,0.0,2.0,0.0,0.0,1.59505415,0.79302945,3.04302391,4.02235905,-0.37761726,0.46404083,2.97842988,4.40957226,26.87736945,31.92261166,58.79998111
2481,49.636,0.0,2.0,0.0,0.0,1.65366201,0.87465989,2.81636416,4.13880594,-0.31971919,0.54999544,2.80882807,4.18553083,25.23490261,33.565079,58.79998161
2482,49.656,0.0,2.0,0.0,0.0,1.70767615,0.95845183,2.58446501,4.23651411,-0.26531683,0.63145394,2.63069047,3.96016419,23.61547201,35.1845103,58.79998231
2483,49.676,0.0,2.0,0.0,0.0,1.75699612,1.04400732,2.34751321,4.31418429,-0.2145487,0.70838906,2.44661599,3.73329256,22.02320371,36.77677953,58.79998324
2484,49.696,0.0,2.0,0.0,0.0,1.80154696,1.13088035,2.10706325,4.36934038,-0.16747636,0.78077405,2.2604575,3.50494342,20.46257368,38.33741069,58.79998437
2485,49.716,0.0,2.0,0.0,0.0,1.84128538,1.21859553,1.86608699,4.39896505,-0.12409423,0.84858211,2.0773176,3.27546216,18.93853749,39.86144821,58.7999857
2486,49.736,0.0,2.0,0.0,0.0,1.87620831,1.30665695,1.62688773,4.40254402,-0.08433285,0.91178798,1.90036957,3.04503398,17.45639699,41.34359019,58.79998717
2487,49.756,0.0,2.0,0.0,0.0,1.90637052,1.39454602,1.39090907,4.38125847,-0.04804697,0.97037345,1.7309101,2.81363435,16.02132097,42.77866776,58.79998873
2488,49.776,0.0,2.0,0.0,0.0,1.93188652,1.48174051,1.16154432,4.33449926,-0.01502526,1.02433049,1.57265854,2.58191314,14.63829969,44.1616906,58.7999903
2489,49.796,0.0,2.0,0.0,0.0,1.95291539,1.56774233,0.9427399,4.26204345,0.01497942,1.0736592,1.42969726,2.35093779,13.31235779,45.48763408,58.79999188
2490,49.816,0.0,2.0,0.0,0.0,1.96966817,1.65207462,0.73552694,4.16677358,0.04225606,1.11837298,1.30179054,2.12098555,12.04812011,46.75187325,58.79999336
2491,49.836,0.0,2.0,0.0,0.0,1.98241557,1.73428267,0.54161817,4.05070566,0.0671429,1.15850581,1.18965182,1.89265294,10.84948662,47.95050809,58.79999471
2492,49.856,0.0,2.0,0.0,0.0,1.99145843,1.81396041,0.36477233,3.9144931,0.08998604,1.19410562,1.09675021,1.66758494,9.72000782,49.07998811,58.79999593
