,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,KineticEnergy,Potential,Energy
224,4.481,0.0,4.0,0.0,0.0,0.37007097,3.0614159,-0.014702,0.02811078,0.77651364,2.13926032,1.07574267,0.54806587,1.19468415,1.22405173,1.4146543,0.74681797,1.84490647,0.45822144,2.65837407,1.85502211,2.75115559,0.0280888,3.0046699,2.66364065,3.56833316,-0.55172414,2.93517507,2.60556742,4.53058619,-0.82725276,2.88768155,2.47804436,30.26615706,94.48527738,124.75143445
225,4.501,0.0,4.0,0.0,0.0,0.36956272,3.06247685,-0.03319446,0.08027589,0.79680091,2.15108716,0.95056864,0.6312655,1.2236524,1.24114033,1.47874842,0.95401869,1.89753409,0.49733509,2.60230925,2.04041048,2.80880518,0.07961712,2.77027021,2.48723323,3.62554987,-0.50006343,2.79317151,2.55446315,4.58654036,-0.7793047,2.71445913,2.31591527,28.13066353,96.32838592,124.45904944
226,4.521,0.0,4.0,0.0,0.0,0.36885085,3.06451186,-0.03541418,0.11476176,0.81458553,2.16413633,0.83343639,0.65889739,1.25372497,1.26164994,1.52770312,1.078858,1.9489732,0.53913479,2.54336196,2.12299911,2.86231302,0.12748804,2.58943276,2.29933595,3.68025642,-0.44980895,2.68284099,2.46557381,4.63939106,-0.73468545,2.57764046,2.14500742,26.06544903,98.12213145,124.18758048
227,4.541,0.0,4.0,0.0,0.0,0.36821113,3.06663201,-0.02873877,0.08741605,0.83041916,2.17678921,0.75705307,0.59247074,1.28471581,1.28349817,1.56996057,1.08646604,1.99933695,0.58158295,2.49662285,2.10561723,2.91269859,0.1715431,2.45899902,2.10549059,3.73303283,-0.40168637,2.60036066,2.34148884,4.68987789,-0.69357576,2.47724835,1.96509216,23.98355579,99.95328483,123.93684062
228,4.561,0.0,4.0,0.0,0.0,0.36761227,3.06779317,-0.03458707,0.02744632,0.84504097,2.18749999,0.70704806,0.47591448,1.31636852,1.30442795,1.59017372,0.99429248,2.04894335,0.62270878,2.46613342,1.99362566,2.96106535,0.21163662,2.38817911,1.90321024,3.78447365,-0.35640007,2.55019966,2.18123519,4.73868418,-0.65614631,2.41018865,1.7766593,21.927215,101.77967433,123.70688933
229,4.581,0.0,4.0,0.0,0.0,0.36672596,3.06773889,-0.05476932,-0.03241984,0.85869905,2.19582915,0.6581419,0.3584871,1.34807146,1.3230165,1.57512139,0.86466002,2.09790271,0.66096662,2.42576634,1.82962612,3.00848966,0.24767373,2.35754062,1.70284236,3.83524088,-0.3147082,2.53108827,1.98281369,4.78658085,-0.62260592,2.38856344,1.57528382,20.00430758,103.49262679,123.49693437
230,4.601,0.0,4.0,0.0,0.0,0.36547254,3.06654641,-0.06770825,-0.08361613,0.87131847,2.20191135,0.6023426,0.25254494,1.37925287,1.33917651,1.54376756,0.75862309,2.14576596,0.6959545,2.35817772,1.67446969,3.05529757,0.27983661,2.31949957,1.51552049,3.88575291,-0.27720238,2.51883968,1.76981576,4.83443906,-0.59320893,2.39770275,1.36497767,18.26378701,105.04152606,123.30531308
231,4.621,0.0,4.0,0.0,0.0,0.36418838,3.06461478,-0.05475117,-0.10273333,0.88270876,2.20607969,0.53489508,0.16849882,1.40995064,1.35371172,1.53236616,0.70587603,2.19222731,0.72818159,2.29084225,1.55587214,3.10103955,0.30828792,2.2486712,1.3288829,3.93578807,-0.24368217,2.47788782,1.5922799,4.88216324,-0.56790222,2.36109437,1.17102783,16.64348393,106.48694314,123.13042707
232,4.641,0.0,4.0,0.0,0.0,0.36359727,3.0626892,0.00517794,-0.08438256,0.8926793,2.20878486,0.46285062,0.10470256,1.44083209,1.36791925,1.56374273,0.72984836,2.23743537,0.75852673,2.22892591,1.48903363,3.14488287,0.33297617,2.12485992,1.14194199,3.98449701,-0.21309115,2.38372028,1.47750507,4.92825436,-0.54615096,2.23503449,1.00945145,15.04710927,107.92448234,122.97159161
233,4.661,0.0,4.0,0.0,0.0,0.36478313,3.06146405,0.12213468,-0.03124296,0.90127021,2.21041202,0.39749172,0.06415367,1.47270933,1.38352557,1.62633806,0.84640554,2.28119653,0.78812102,2.14179845,1.47861316,3.18555261,0.35409449,1.93268546,0.97413182,4.03075755,-0.184258,2.23531229,1.41223771,4.97116085,-0.52737305,2.04898202,0.87166768,13.47317888,109.35549786,122.82867674
234,4.681,0.0,4.0,0.0,0.0,0.36872523,3.06177041,0.27525804,0.070183,0.90860684,2.21170564,0.33743618,0.07542105,1.50580415,1.40228145,1.6790837,1.03820386,2.32288916,0.81784452,2.02419295,1.49546402,3.22195105,0.37206633,1.70558038,0.82587378,4.07368809,-0.15645297,2.05489872,1.37069623,5.00995963,-0.51117606,1.8262101,0.75082513,12.01123688,110.68981472,122.70105161
235,4.701,0.0,4.0,0.0,0.0,0.37581419,3.06445592,0.43229921,0.19748643,0.91490794,2.21373648,0.29963703,0.1310852,1.53968212,1.42518444,1.70565372,1.25034472,2.36205094,0.84790667,1.89067388,1.50925934,3.25374519,0.38723909,1.47401982,0.69514641,4.11284361,-0.12940831,1.85910528,1.3337372,5.04407598,-0.49726757,1.58507437,0.64129507,10.73639382,111.85077578,122.58716961
236,4.721,0.0,4.0,0.0,0.0,0.38589557,3.06942718,0.57119139,0.29088182,0.92096539,2.21690967,0.31631053,0.1826988,1.57393863,1.45201659,1.7191486,1.42224924,2.39848152,0.87808743,1.7542299,1.50447978,3.28092997,0.40001463,1.24754987,0.58550287,4.14798638,-0.10315582,1.65508655,1.29004103,5.07337006,-0.48550021,1.34504869,0.5363246,9.63143075,112.85373523,122.48516599
237,4.741,0.0,4.0,0.0,0.0,0.3983918,3.07578891,0.67033231,0.34022475,0.92787077,2.22091862,0.37893139,0.21658094,1.60837896,1.4815346,1.72292933,1.51561282,2.4323668,0.90781073,1.64013356,1.46018101,3.30387081,0.41071401,1.05496022,0.48473721,4.1790683,-0.07791406,1.45575053,1.23089845,5.09787023,-0.47578068,1.10601444,0.43637789,8.6196272,113.77408216,122.39370936
238,4.761,0.0,4.0,0.0,0.0,0.41237648,3.08288688,0.72097484,0.36608091,0.93620147,2.2255513,0.4548078,0.24665992,1.64269426,1.51212906,1.70368291,1.53417856,2.46423557,0.93620314,1.54808493,1.37442143,3.32344476,0.41939285,0.90915995,0.38317338,4.20637049,-0.05411837,1.28059216,1.14301151,5.11776211,-0.46807829,0.89154922,0.33125764,7.64386431,114.6683126,122.31217691
239,4.781,0.0,4.0,0.0,0.0,0.42698666,3.09028356,0.73492124,0.37084927,0.94605881,2.2307861,0.53020653,0.27743513,1.67627945,1.54259636,1.6495914,1.50702677,2.49421792,0.96267308,1.44824597,1.27137965,3.34039819,0.42604473,0.78914148,0.28207934,4.23054758,-0.03244203,1.14386859,1.01944716,5.13396587,-0.46269872,0.74042761,0.20217691,6.69048057,115.54982546,122.24030604
240,4.801,0.0,4.0,0.0,0.0,0.44156319,3.0976777,0.71801372,0.36870916,0.95733464,2.23669729,0.59533433,0.3152015,1.7085096,1.57218009,1.57186823,1.44604223,2.52215071,0.98696705,1.34778443,1.15511897,3.35513812,0.43064769,0.68953573,0.17713651,4.25231725,-0.01350403,1.03631663,0.87213082,5.14767938,-0.46011186,0.63357602,0.05589665,5.78191993,116.39586202,122.17778195
241,4.821,0.0,4.0,0.0,0.0,0.45555857,3.10498972,0.67974182,0.35956986,0.96984532,2.24340175,0.65798318,0.35378468,1.73915228,1.60020217,1.49468865,1.35077982,2.54825718,1.00873685,1.26584432,1.01954888,3.36815251,0.43311643,0.61484349,0.07126041,4.27201937,0.00239075,0.93259276,0.71731219,5.15924586,-0.4604106,0.51998066,-0.0835346,4.94736071,117.17664623,122.12400695
242,4.841,0.0,4.0,0.0,0.0,0.46872451,3.11189025,0.63687304,0.32673345,0.98382716,2.25075757,0.74551408,0.38081313,1.76838476,1.6259939,1.43052509,1.22438737,2.57279974,1.0277037,1.18745242,0.8776291,3.37973486,0.43363974,0.54208231,-0.01420465,4.28950513,0.01519612,0.81311298,0.56377903,5.16838259,-0.46337959,0.39263983,-0.21213696,4.20559854,117.87255052,122.07814905
243,4.861,0.0,4.0,0.0,0.0,0.48099009,3.11801589,0.58746943,0.28829683,0.99977874,2.25873808,0.84954106,0.42413577,1.79633498,1.6490721,1.36145632,1.08320638,2.59567947,1.04385992,1.09916646,0.7386747,3.38980995,0.43270114,0.46663342,-0.07748398,4.30445844,0.02493547,0.68184288,0.40952178,5.17491732,-0.46885152,0.2602282,-0.33408154,3.57312534,118.46607498,122.03920032
244,4.881,0.0,4.0,0.0,0.0,0.49209317,3.12359761,0.51999837,0.27436306,1.01769792,2.26807223,0.93925169,0.51777797,1.82264184,1.6693493,1.26433119,0.94614072,2.6166911,1.0572744,0.99980583,0.60432422,3.39845826,0.430578,0.39877668,-0.13427075,4.31680443,0.0315298,0.55444299,0.24888108,5.17880908,-0.47672584,0.13148224,-0.45424871,3.06226301,118.94374596,122.00600897
245,4.901,0.0,4.0,0.0,0.0,0.50173575,3.12905677,0.44498415,0.27025297,1.03726762,2.27963504,1.01758482,0.6389359,1.84673916,1.68694843,1.14342277,0.81392014,2.63553988,1.06811369,0.88232793,0.48180435,3.40571256,0.42737185,0.32504987,-0.18504039,4.32669704,0.03486041,0.43620806,0.08381241,5.18033564,-0.48708971,0.02512744,-0.58407852,2.6871318,119.29015921,121.97729101
246,4.921,0.0,4.0,0.0,0.0,0.5099533,3.13429576,0.3785758,0.25099472,1.05838112,2.29349379,1.09247124,0.74139314,1.86837807,1.70184846,1.02313836,0.67382851,2.65195207,1.0765567,0.76139827,0.36055631,3.41146228,0.42321602,0.25261869,-0.23038243,4.33426877,0.03486697,0.3206787,-0.08364419,5.17987201,-0.50010052,-0.07285953,-0.71580427,2.45223402,119.49941527,121.95164929
247,4.941,0.0,4.0,0.0,0.0,0.51693275,3.1390177,0.32092812,0.21950487,1.08084352,2.30902693,1.15045761,0.80536257,1.88779232,1.71379721,0.92143536,0.51948001,2.66614981,1.08240237,0.66216895,0.22121587,3.41597568,0.41812794,0.20241704,-0.28013183,4.3395075,0.03148941,0.20387328,-0.25489347,5.17733339,-0.51564171,-0.18189854,-0.83742139,2.34499439,119.58274427,121.92773866
248,4.961,0.0,4.0,0.0,0.0,0.52286593,3.14299314,0.2745669,0.17637217,1.10425915,2.3254628,1.18791345,0.8337745,1.90526812,1.72262882,0.82516349,0.3657719,2.6784793,1.08538351,0.56964615,0.07869591,3.41960676,0.41191998,0.15953732,-0.3436045,4.34252338,0.02464778,0.10199779,-0.42974199,5.17270543,-0.53364408,-0.27480693,-0.96665283,2.35336026,119.55098208,121.90434234
249,4.981,0.0,4.0,0.0,0.0,0.52796691,3.14608276,0.23591374,0.13531534,1.12817013,2.34228176,1.19756017,0.84826031,1.92069707,1.72855232,0.71507494,0.23030876,2.68886344,1.08564219,0.46798823,-0.05118913,3.42228965,0.40425873,0.10825087,-0.42582705,4.34377099,0.01429192,0.0267119,-0.60628675,5.16661137,-0.55446793,-0.32975144,-1.1190098,2.46796603,119.41238769,121.88035372
250,5.001,0.0,4.0,0.0,0.0,0.53231073,3.14854752,0.19980521,0.11389209,1.15193264,2.35941031,1.17541461,0.86432118,1.9337821,1.73196455,0.59267922,0.11304198,2.69720339,1.0833536,0.36644917,-0.17784962,3.42398482,0.39480687,0.06312951,-0.5192316,4.34366631,0.00038416,-0.03791805,-0.78479202,5.15956416,-0.57841875,-0.37710742,-1.27462591,2.68465553,119.17007237,121.8547279
251,5.021,0.0,4.0,0.0,0.0,0.53609074,3.15065202,0.18343889,0.09516842,1.17517502,2.3767327,1.15170634,0.86309065,1.94442616,1.7331052,0.47361759,0.00102687,2.70347985,1.07854766,0.25861918,-0.30133743,3.42482578,0.38364072,0.01929376,-0.59057929,4.34211944,-0.01706964,-0.12231546,-0.95932009,5.15139631,-0.60533928,-0.44352763,-1.41471336,2.98930277,118.8371921,121.82649486
252,5.041,0.0,4.0,0.0,0.0,0.53987542,3.1523303,0.20035448,0.07484391,1.19808515,2.39374049,1.13923657,0.83519793,1.95278006,1.73203416,0.36185636,-0.10561936,2.70740797,1.07138506,0.13072317,-0.41273191,3.42467282,0.3715047,-0.0357581,-0.6158024,4.33852284,-0.0379137,-0.24360748,-1.12375812,5.14165732,-0.63486274,-0.53550022,-1.53390408,3.35649055,118.43841043,121.79490098
253,5.061,0.0,4.0,0.0,0.0,0.5442667,3.15388716,0.24207353,0.08997623,1.22056468,2.41014195,1.10143024,0.80701401,1.95882034,1.72907652,0.23881362,-0.18323698,2.70857887,1.06213854,-0.01719265,-0.50880197,3.42339113,0.35923466,-0.09276506,-0.60705692,4.33217031,-0.06196391,-0.39572307,-1.28029695,5.12977945,-0.666522,-0.65625101,-1.62909589,3.76919878,117.99021331,121.75941209
254,5.081,0.0,4.0,0.0,0.0,0.54969961,3.15628885,0.30577542,0.15727204,1.24181466,2.42604644,1.0166879,0.7817154,1.96219249,1.72501401,0.09593405,-0.21543989,2.70653375,1.05122185,-0.19285278,-0.57717131,3.42087267,0.34739418,-0.1631475,-0.57245069,4.32256967,-0.08904924,-0.56738119,-1.4262584,5.11534857,-0.69995353,-0.78702211,-1.71403248,4.22833272,117.49126254,121.71959526
255,5.101,0.0,4.0,0.0,0.0,0.55668332,3.16034646,0.39638283,0.25081008,1.26100729,2.44121103,0.89845659,0.72792188,1.96265258,1.72069563,-0.0470418,-0.21314103,2.70069779,1.03925585,-0.39202417,-0.61682692,3.41672254,0.33652785,-0.25344912,-0.51024969,4.30933383,-0.11890373,-0.76116318,-1.55683392,5.09825925,-0.73502469,-0.9259221,-1.79016868,4.76432404,116.91053265,121.6748567
256,5.121,0.0,4.0,0.0,0.0,0.56560848,3.16637006,0.49548776,0.35160041,1.27759979,2.45486419,0.757992,0.63030302,1.96053379,1.71649906,-0.15757694,-0.20876734,2.69096698,1.02653644,-0.57525694,-0.65784635,3.41078235,0.32708123,-0.33783677,-0.43423026,4.29190272,-0.151201,-0.98765099,-1.67023858,5.07805499,-0.77133137,-1.10245322,-1.83451968,5.41088398,116.21336692,121.62425091
257,5.141,0.0,4.0,0.0,0.0,0.57642824,3.17431774,0.584194,0.43873535,1.29125116,2.46614979,0.60657433,0.49241412,1.95662225,1.71223136,-0.22835376,-0.22057961,2.67793973,1.01285826,-0.72244645,-0.71070436,3.4032932,0.31908606,-0.41087839,-0.36930419,4.2697003,-0.18558216,-1.23309382,-1.76545891,5.05395276,-0.80821309,-1.3094449,-1.85269308,6.18084777,115.38574259,121.56659035
258,5.161,0.0,4.0,0.0,0.0,0.58883062,3.18371718,0.65073345,0.49725134,1.30182666,2.47440911,0.44930382,0.33309043,1.95152115,1.70761338,-0.28087093,-0.24216039,2.66223022,0.99814312,-0.84502496,-0.76008635,3.39430681,0.31208169,-0.48894915,-0.33884784,4.24270358,-0.22172613,-1.46139466,-1.84823885,5.02579372,-0.84550585,-1.50133484,-1.88116588,7.05560319,114.44509547,121.50069866
259,5.181,0.0,4.0,0.0,0.0,0.60216384,3.19410147,0.67462599,0.539029,1.30911141,2.47957511,0.27665344,0.18785558,1.94537388,1.70251656,-0.33485226,-0.26863752,2.64431867,0.98244274,-0.9412818,-0.8118572,3.3837614,0.30517065,-0.56351556,-0.36217877,4.21151913,-0.25949776,-1.65038743,-1.93001187,4.99412594,-0.88361669,-1.66134637,-1.93379906,7.99200664,113.43373039,121.42573704
260,5.201,0.0,4.0,0.0,0.0,0.61553984,3.2051098,0.6584415,0.55516178,1.31287957,2.48203944,0.10302764,0.05881789,1.93812338,1.69678682,-0.3889952,-0.30784905,2.62477474,0.96559729,-1.00926893,-0.87419644,3.37184955,0.29725698,-0.62725127,-0.43546848,4.17693812,-0.29893567,-1.80367953,-2.01400677,4.95948769,-0.92295304,-1.79994648,-2.00254433,8.96365338,112.37758576,121.34123914
261,5.221,0.0,4.0,0.0,0.0,0.62838867,3.21597436,0.62479799,0.52318663,1.31343286,2.48184065,-0.04211605,-0.08161391,1.92991786,1.69002576,-0.42868098,-0.37303564,2.60409481,0.94746061,-1.05537752,-0.93980162,3.35863403,0.28759756,-0.69601116,-0.53346858,4.13948742,-0.33999648,-1.9404958,-2.09046399,4.9222199,-0.96376887,-1.92690711,-2.07972248,9.96765182,111.27922491,121.24687673
262,5.241,0.0,4.0,0.0,0.0,0.64042993,3.22579632,0.57566821,0.45586701,1.31133753,2.47873707,-0.16657308,-0.22696039,1.92105348,1.68173467,-0.457676,-0.45740978,2.58272184,0.92800111,-1.07843337,-1.006324,3.34398081,0.27578779,-0.76984707,-0.65147481,4.09936695,-0.38244443,-2.07099981,-2.15221963,4.88235302,-1.00607192,-2.06315722,-2.14868072,11.0122419,110.13004754,121.14228944
263,5.261,0.0,4.0,0.0,0.0,0.65121917,3.23414389,0.49818889,0.37768484,1.30672582,2.47291665,-0.29666624,-0.35044412,1.91154756,1.67178159,-0.49633052,-0.53438804,2.56104031,0.90729164,-1.09068233,-1.05996445,3.32777883,0.26143021,-0.85441424,-0.78527143,4.05671038,-0.42597575,-2.19370713,-2.19927152,4.83963836,-1.04964746,-2.20820232,-2.20977828,12.10089287,108.92614862,121.02704148
264,5.281,0.0,4.0,0.0,0.0,0.66016036,3.2408075,0.39110541,0.28551633,1.29940575,2.46489943,-0.43658491,-0.44698898,1.90102808,1.6605717,-0.56062086,-0.58078668,2.53898791,0.88590974,-1.11823222,-1.06963808,3.30958147,0.24442408,-0.97201924,-0.91366029,4.0116822,-0.47032438,-2.30873648,-2.23386242,4.79412134,-1.09451357,-2.34222456,-2.27868795,13.22475147,107.67598527,120.90073674
265,5.301,0.0,4.0,0.0,0.0,0.66662836,3.24544521,0.24896906,0.17591754,1.28923753,2.45522828,-0.58033705,-0.51534573,1.88896113,1.64874315,-0.64903915,-0.59946841,2.51625934,0.86481377,-1.15364392,-1.03467513,3.28866872,0.22492718,-1.12473087,-1.03666483,3.96438521,-0.51518148,-2.4218355,-2.24738904,4.74592519,-1.14074728,-2.48205175,-2.34180358,14.38886453,106.37415933,120.76302386
266,5.321,0.0,4.0,0.0,0.0,0.66986889,3.24773089,0.07061574,0.04851462,1.27626037,2.44443354,-0.71381121,-0.56272989,1.87501064,1.63662407,-0.74683121,-0.61324831,2.49296217,0.84469392,-1.17348709,-0.97364899,3.26439021,0.20292347,-1.30913556,-1.16450879,3.91480106,-0.55996804,-2.53750634,-2.22572318,4.69462996,-1.18798654,-2.65329181,-2.37825964,15.62560069,104.98776588,120.61336656
267,5.341,0.0,4.0,0.0,0.0,0.66935388,3.24718326,-0.12363424,-0.10773359,1.26089489,2.43271334,-0.81761884,-0.60989885,1.85906911,1.62417831,-0.84832824,-0.6322625,2.46937466,0.82603614,-1.18595822,-0.88898513,3.23607837,0.17838793,-1.52728413,-1.28733375,3.86291226,-0.60401937,-2.65079135,-2.17772761,4.63970727,-1.23577172,-2.83907012,-2.40092676,16.98368151,103.46712353,120.45080504
268,5.361,0.0,4.0,0.0,0.0,0.66483706,3.2433654,-0.33111964,-0.27206466,1.24369334,2.42010432,-0.90180041,-0.64713542,1.84103465,1.61132686,-0.95677955,-0.65277401,2.44548972,0.80916086,-1.20386697,-0.80175505,3.2032284,0.15150325,-1.75641266,-1.40101596,3.80887453,-0.64708383,-2.7501899,-2.13227611,4.58119125,-1.28408289,-3.00928366,-2.43355315,18.49264082,101.78130313,120.27394395
269,5.381,0.0,4.0,0.0,0.0,0.65602263,3.23645918,-0.55030341,-0.414514,1.22481873,2.4070059,-0.98573794,-0.66035863,1.8207612,1.59807553,-1.07077971,-0.6734213,2.42118791,0.79374293,-1.2276548,-0.74736619,3.16601451,0.12233013,-1.95940638,-1.51735074,3.75308543,-0.68949804,-2.82513576,-2.11592032,4.51953466,-1.33323238,-3.15165757,-2.48603687,20.13081439,99.95052572,120.08134011
270,5.401,0.0,4.0,0.0,0.0,0.64297028,3.22689021,-0.74858552,-0.5414111,1.2043494,2.39363409,-1.05766692,-0.68222498,1.79828699,1.5842704,-1.17296599,-0.71272256,2.3963553,0.77898036,-1.25605509,-0.73661248,3.12508206,0.09082571,-2.12950138,-1.63278247,3.69602179,-0.73195636,-2.87931614,-2.13588949,4.45538695,-1.38369757,-3.25794879,-2.56565706,21.84587901,98.02606782,119.87194682
271,5.421,0.0,4.0,0.0,0.0,0.62637247,3.21484061,-0.90484844,-0.66200769,1.18267658,2.37946134,-1.10685259,-0.74102524,1.77405109,1.56929953,-1.24557463,-0.79158385,2.37100546,0.76394123,-1.27644417,-0.77726659,3.08104726,0.0570069,-2.26866746,-1.7518909,3.63801936,-0.7750918,-2.91926956,-2.18140962,4.38938799,-1.43595868,-3.34133108,-2.66185848,23.5947003,96.0505305,119.6452308
272,5.441,0.0,4.0,0.0,0.0,0.60696758,3.20053161,-1.03284526,-0.76529885,1.16013281,2.36385908,-1.14789964,-0.82063812,1.74864317,1.55238762,-1.292807,-0.9031809,2.34542047,0.74751695,-1.28074179,-0.87271727,3.03458662,0.02063657,-2.37279158,-1.88768082,3.57935924,-0.81931558,-2.9454767,-2.24458211,4.32177148,-1.49015684,-3.41979416,-2.75933698,25.37449301,94.02640571,119.40089871
273,5.461,0.0,4.0,0.0,0.0,0.5851536,3.18437143,-1.14695506,-0.84784777,1.13673789,2.34664982,-1.19304615,-0.89891394,1.72236805,1.53316423,-1.3365531,-1.01668886,2.31973844,0.72891083,-1.29141176,-0.98720101,2.98627541,-0.01846965,-2.45770908,-2.02054159,3.52026789,-0.86500419,-2.96370714,-2.32836364,4.25274915,-1.54642108,-3.47863879,-2.87158592,27.20139537,91.93715208,119.13854745
274,5.481,0.0,4.0,0.0,0.0,0.56114777,3.16677057,-1.25326184,-0.90712695,1.11234137,2.32803744,-1.2496534,-0.95755928,1.69507991,1.51190801,-1.39555911,-1.10393604,2.29359771,0.70814797,-1.32676942,-1.08628325,2.93628201,-0.06003375,-2.54362683,-2.13310554,3.46083168,-0.9125101,-2.98108671,-2.42164227,4.18276918,-1.60510507,-3.52029067,-2.99705846,29.06244907,89.79528096,118.85773003
275,5.501,0.0,4.0,0.0,0.0,0.53506675,3.14835443,-1.35265405,-0.92813551,1.08664635,2.30856778,-1.32207875,-0.98527846,1.66646889,1.4891938,-1.46698033,-1.16400899,2.26655988,0.68555423,-1.38029341,-1.17131101,2.88443592,-0.10365539,-2.64599244,-2.22536625,3.40099088,-0.96165418,-3.00590829,-2.48451481,4.11179374,-1.66611391,-3.5854431,-3.09688548,30.90091668,87.65742188,118.55833856
276,5.521,0.0,4.0,0.0,0.0,0.50726572,3.12984531,-1.41948867,-0.91932458,1.05945859,2.28870936,-1.39587237,-1.00071508,1.63639159,1.46549707,-1.54127891,-1.20190875,2.23820209,0.66143015,-1.46308768,-1.23674662,2.83021287,-0.14876686,-2.78433583,-2.27673368,3.3404843,-1.01142516,-3.04954218,-2.48023411,4.03902758,-1.7285966,-3.70095683,-3.14228223,32.62930962,85.61170703,118.24101665
277,5.541,0.0,4.0,0.0,0.0,0.47868026,3.1117848,-1.42920826,-0.87897436,1.03084322,2.26857753,-1.46716759,-1.00932227,1.60480368,1.4413293,-1.61931989,-1.2084607,2.20768216,0.63628687,-1.59940855,-1.2736522,2.77280015,-0.19427456,-2.9629806,-2.26362408,3.27885086,-1.06032738,-3.1188293,-2.39798892,3.96343073,-1.79139083,-3.86820752,-3.12757078,34.18741983,83.71979752,117.90721735
278,5.561,0.0,4.0,0.0,0.0,0.45051777,3.09512402,-1.37641479,-0.77521147,1.00065579,2.24859724,-1.55590882,-0.98088046,1.57152125,1.41749625,-1.71301187,-1.16571521,2.17381898,0.61062056,-1.79816478,-1.29029716,2.71159837,-0.23891929,-3.15850452,-2.19285839,3.21559981,-1.10689954,-3.210247,-2.25112092,3.88399464,-1.85326937,-4.08343526,-3.05132482,35.60652539,81.95206403,117.55858941
279,5.581,0.0,4.0,0.0,0.0,0.42409643,3.08117546,-1.25410705,-0.61359384,0.9685156,2.22961285,-1.6584617,-0.91388402,1.53614829,1.3950507,-1.82746257,-1.07263991,2.13532057,0.584824,-2.06305317,-1.28580285,2.64649821,-0.28163141,-3.35105288,-2.06983452,3.15033501,-1.15010735,-3.32020406,-2.06578908,3.79992661,-1.91312565,-4.32668268,-2.92977067,37.02168168,80.17426198,117.19594366
280,5.601,0.0,4.0,0.0,0.0,0.40077304,3.07066666,-1.0709865,-0.43865525,0.9344311,2.21209213,-1.74591539,-0.83898721,1.49838318,1.37471072,-1.94928961,-0.96254576,2.09096341,0.55929023,-2.3782088,-1.2682626,2.57767542,-0.32140357,-3.52743384,-1.90377562,3.08269252,-1.18941247,-3.44709958,-1.86433943,3.71090799,-1.97027954,-4.57712129,-2.78207653,38.59876964,78.21970904,116.81847867
