,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,xPosition8,yPosition8,xVelocity8,yVelocity8,xPosition9,yPosition9,xVelocity9,yVelocity9,xPosition10,yPosition10,xVelocity10,yVelocity10,KineticEnergy,Potential,Energy
2897,57.959,-5.0,0.0,0.0,0.0,-4.10586814,-1.29367499,-0.00047509,-0.00061454,-3.16383164,-2.35371929,-0.00085677,-0.00192814,-2.16411361,-3.15704199,-0.00073157,-0.00360082,-1.10370551,-3.66814365,-0.0003068,-0.00444729,0.0,-3.84541342,0.0,-0.00474811,1.10370551,-3.66814365,0.0003068,-0.00444729,2.16411361,-3.15704199,0.00073157,-0.00360082,3.16383164,-2.35371929,0.00085677,-0.00192814,4.10586814,-1.29367499,0.00047509,-0.00061454,5.0,0.0,0.0,0.0,4.97e-05,-70.64715216,-70.64710246
2898,57.979,-5.0,0.0,0.0,0.0,-4.10587709,-1.29368671,-0.00041908,-0.00055986,-3.1638481,-2.3537561,-0.00078723,-0.00175403,-2.16412783,-3.15711254,-0.0006901,-0.00345361,-1.10371128,-3.66823203,-0.00027115,-0.00439064,0.0,-3.84550852,0.0,-0.0047616,1.10371128,-3.66823203,0.00027115,-0.00439064,2.16412783,-3.15711254,0.0006901,-0.00345361,3.1638481,-2.3537561,0.00078723,-0.00175403,4.10587709,-1.29368671,0.00041908,-0.00055986,5.0,0.0,0.0,0.0,4.728e-05,-70.64715023,-70.64710295
2899,57.999,-5.0,0.0,0.0,0.0,-4.10588488,-1.29369745,-0.00036018,-0.0005155,-3.16386306,-2.3537895,-0.00070824,-0.00158818,-2.1641412,-3.15718004,-0.00064613,-0.00329457,-1.10371639,-3.66831919,-0.00024059,-0.00432518,0.0,-3.8456038,0.0,-0.00476593,1.10371639,-3.66831919,0.00024059,-0.00432518,2.1641412,-3.15718004,0.00064613,-0.00329457,3.16386306,-2.3537895,0.00070824,-0.00158818,4.10588488,-1.29369745,0.00036018,-0.0005155,5.0,0.0,0.0,0.0,4.481e-05,-70.64714822,-70.64710341
2900,58.019,-5.0,0.0,0.0,0.0,-4.10589148,-1.29370739,-0.00029929,-0.00048004,-3.16387636,-2.35381968,-0.0006203,-0.00143248,-2.16415365,-3.15724424,-0.00059905,-0.00312495,-1.10372094,-3.66840495,-0.00021565,-0.00425053,0.0,-3.84569906,0.0,-0.00475964,1.10372094,-3.66840495,0.00021565,-0.00425053,2.16415365,-3.15724424,0.00059905,-0.00312495,3.16387636,-2.35381968,0.0006203,-0.00143248,4.10589148,-1.29370739,0.00029929,-0.00048004,5.0,0.0,0.0,0.0,4.232e-05,-70.64714617,-70.64710385
2901,58.039,-5.0,0.0,0.0,0.0,-4.10589684,-1.29371669,-0.00023725,-0.00045197,-3.16388782,-2.35384687,-0.00052422,-0.00128845,-2.16416513,-3.15730496,-0.00054822,-0.00294634,-1.10372505,-3.66848913,-0.00019662,-0.0041663,0.0,-3.84579408,0.0,-0.00474133,1.10372505,-3.66848913,0.00019662,-0.0041663,2.16416513,-3.15730496,0.00054822,-0.00294634,3.16388782,-2.35384687,0.00052422,-0.00128845,4.10589684,-1.29371669,0.00023725,-0.00045197,5.0,0.0,0.0,0.0,3.981e-05,-70.64714407,-70.64710426
2902,58.059,-5.0,0.0,0.0,0.0,-4.10590096,-1.2937255,-0.00017481,-0.00042975,-3.16389728,-2.3538713,-0.00042108,-0.00115716,-2.16417555,-3.15736203,-0.00049305,-0.0027606,-1.10372884,-3.66857152,-0.00018347,-0.00407211,0.0,-3.8458886,0.0,-0.00470962,1.10372884,-3.66857152,0.00018347,-0.00407211,2.16417555,-3.15736203,0.00049305,-0.0027606,3.16389728,-2.3538713,0.00042108,-0.00115716,4.10590096,-1.2937255,0.00017481,-0.00042975,5.0,0.0,0.0,0.0,3.73e-05,-70.64714195,-70.64710464
2903,58.079,-5.0,0.0,0.0,0.0,-4.10590384,-1.29373391,-0.00011261,-0.00041187,-3.16390462,-2.35389324,-0.0003122,-0.00103923,-2.16418482,-3.15741534,-0.00043301,-0.00256985,-1.10373242,-3.66865192,-0.00017587,-0.00396766,0.0,-3.84598234,0.0,-0.00466322,1.10373242,-3.66865192,0.00017587,-0.00396766,2.16418482,-3.15741534,0.00043301,-0.00256985,3.16390462,-2.35389324,0.0003122,-0.00103923,4.10590384,-1.29373391,0.00011261,-0.00041187,5.0,0.0,0.0,0.0,3.48e-05,-70.6471398,-70.647105
2904,58.099,-5.0,0.0,0.0,0.0,-4.10590547,-1.29374199,-5.118e-05,-0.00039692,-3.16390974,-2.35391295,-0.00019909,-0.00093482,-2.16419283,-3.15746479,-0.0003677,-0.00237634,-1.10373591,-3.66873014,-0.0001732,-0.00385268,0.0,-3.846075,0.0,-0.00460092,1.10373591,-3.66873014,0.0001732,-0.00385268,2.16419283,-3.15746479,0.0003677,-0.00237634,3.16390974,-2.35391295,0.00019909,-0.00093482,4.10590547,-1.29374199,5.118e-05,-0.00039692,5.0,0.0,0.0,0.0,3.231e-05,-70.64713765,-70.64710534
2905,58.119,-5.0,0.0,0.0,0.0,-4.10590589,-1.2937498,9.08e-06,-0.00038365,-3.16391257,-2.35393072,-8.344e-05,-0.00084367,-2.16419949,-3.15751037,-0.0002969,-0.00218243,-1.10373938,-3.66880594,-0.00017452,-0.00372699,0.0,-3.84616624,0.0,-0.00452162,1.10373938,-3.66880594,0.00017452,-0.00372699,2.16419949,-3.15751037,0.0002969,-0.00218243,3.16391257,-2.35393072,8.344e-05,-0.00084367,4.10590589,-1.2937498,-9.08e-06,-0.00038365,5.0,0.0,0.0,0.0,2.986e-05,-70.64713551,-70.64710565
2906,58.139,-5.0,0.0,0.0,0.0,-4.10590512,-1.29375734,6.79e-05,-0.000371,-3.16391307,-2.35394678,3.298e-05,-0.00076508,-2.16420467,-3.15755209,-0.00022058,-0.00199052,-1.10374291,-3.66887912,-0.00017863,-0.00359052,0.0,-3.84625572,0.0,-0.00442435,1.10374291,-3.66887912,0.00017863,-0.00359052,2.16420467,-3.15755209,0.00022058,-0.00199052,3.16391307,-2.35394678,-3.298e-05,-0.00076508,4.10590512,-1.29375734,-6.79e-05,-0.000371,5.0,0.0,0.0,0.0,2.745e-05,-70.64713339,-70.64710594
2907,58.159,-5.0,0.0,0.0,0.0,-4.10590319,-1.29376463,0.00012508,-0.00035811,-3.16391126,-2.35396139,0.00014838,-0.00069804,-2.16420828,-3.15759001,-0.00013896,-0.00180293,-1.10374653,-3.66894947,-0.00018408,-0.00344332,0.0,-3.84634307,0.0,-0.00430832,1.10374653,-3.66894947,0.00018408,-0.00344332,2.16420828,-3.15759001,0.00013896,-0.00180293,3.16391126,-2.35396139,-0.00014838,-0.00069804,4.10590319,-1.29376463,-0.00012508,-0.00035811,5.0,0.0,0.0,0.0,2.509e-05,-70.6471313,-70.6471062
2908,58.179,-5.0,0.0,0.0,0.0,-4.10590013,-1.29377166,0.00018052,-0.00034432,-3.16390716,-2.35397477,0.00026098,-0.00064125,-2.1642102,-3.15762424,-5.249e-05,-0.00162181,-1.10375027,-3.66901677,-0.00018927,-0.00328555,0.0,-3.84642791,0.0,-0.00417291,1.10375027,-3.66901677,0.00018927,-0.00328555,2.1642102,-3.15762424,5.249e-05,-0.00162181,3.16390716,-2.35397477,-0.00026098,-0.00064125,4.10590013,-1.29377166,-0.00018052,-0.00034432,5.0,0.0,0.0,0.0,2.28e-05,-70.64712924,-70.64710644
2909,58.199,-5.0,0.0,0.0,0.0,-4.10589598,-1.2937784,0.00023417,-0.0003292,-3.16390085,-2.3539871,0.00036914,-0.00059317,-2.16421035,-3.15765494,3.81e-05,-0.00144915,-1.10375409,-3.66908081,-0.00019245,-0.00311753,0.0,-3.84650984,0.0,-0.00401769,1.10375409,-3.66908081,0.00019245,-0.00311753,2.16421035,-3.15765494,-3.81e-05,-0.00144915,3.16390085,-2.3539871,-0.00036914,-0.00059317,4.10589598,-1.2937784,-0.00023417,-0.0003292,5.0,0.0,0.0,0.0,2.058e-05,-70.64712724,-70.64710666
2910,58.219,-5.0,0.0,0.0,0.0,-4.10589077,-1.29378481,0.00028599,-0.00031251,-3.16389243,-2.35399854,0.00047135,-0.0005522,-2.16420865,-3.15768227,0.00013186,-0.00128659,-1.10375794,-3.66914139,-0.00019187,-0.00293971,0.0,-3.84658846,0.0,-0.00384247,1.10375794,-3.66914139,0.00019187,-0.00293971,2.16420865,-3.15768227,-0.00013186,-0.00128659,3.16389243,-2.35399854,-0.00047135,-0.0005522,4.10589077,-1.29378481,-0.00028599,-0.00031251,5.0,0.0,0.0,0.0,1.844e-05,-70.6471253,-70.64710686
2911,58.239,-5.0,0.0,0.0,0.0,-4.10588455,-1.29379088,0.00033595,-0.00029415,-3.16388204,-2.35400922,0.00056631,-0.00051663,-2.16420506,-3.15770647,0.00022762,-0.00113546,-1.10376173,-3.66919832,-0.00018579,-0.00275266,0.0,-3.84666338,0.0,-0.00364729,1.10376173,-3.66919832,0.00018579,-0.00275266,2.16420506,-3.15770647,-0.00022762,-0.00113546,3.16388204,-2.35400922,-0.00056631,-0.00051663,4.10588455,-1.29379088,-0.00033595,-0.00029415,5.0,0.0,0.0,0.0,1.639e-05,-70.64712342,-70.64710703
2912,58.259,-5.0,0.0,0.0,0.0,-4.10587735,-1.29379657,0.00038399,-0.00027418,-3.16386984,-2.35401923,0.00065298,-0.00048483,-2.16419954,-3.15772777,0.00032404,-0.00099669,-1.10376532,-3.66925143,-0.00017261,-0.00255711,0.0,-3.8467342,0.0,-0.00343246,1.10376532,-3.66925143,0.00017261,-0.00255711,2.16419954,-3.15772777,-0.00032404,-0.00099669,3.16386984,-2.35401923,-0.00065298,-0.00048483,4.10587735,-1.29379657,-0.00038399,-0.00027418,5.0,0.0,0.0,0.0,1.444e-05,-70.64712163,-70.64710718
2913,58.279,-5.0,0.0,0.0,0.0,-4.10586921,-1.29380184,0.00043,-0.00025275,-3.16385599,-2.35402862,0.00073059,-0.00045526,-2.16419211,-3.15774642,0.00041965,-0.0008708,-1.10376857,-3.66930054,-0.00015096,-0.00235387,0.0,-3.84680054,0.0,-0.00319853,1.10376857,-3.66930054,0.00015096,-0.00235387,2.16419211,-3.15774642,-0.00041965,-0.0008708,3.16385599,-2.35402862,-0.00073059,-0.00045526,4.10586921,-1.29380184,-0.00043,-0.00025275,5.0,0.0,0.0,0.0,1.26e-05,-70.64711992,-70.64710732
2914,58.299,-5.0,0.0,0.0,0.0,-4.10586017,-1.29380667,0.00047382,-0.0002301,-3.16384068,-2.35403744,0.00079863,-0.00042654,-2.16418278,-3.15776268,0.0005129,-0.00075785,-1.1037713,-3.66934553,-0.00011973,-0.00214387,0.0,-3.84686201,0.0,-0.00294637,1.1037713,-3.66934553,0.00011973,-0.00214387,2.16418278,-3.15776268,-0.0005129,-0.00075785,3.16384068,-2.35403744,-0.00079863,-0.00042654,4.10586017,-1.29380667,-0.00047382,-0.0002301,5.0,0.0,0.0,0.0,1.089e-05,-70.64711832,-70.64710744
2915,58.319,-5.0,0.0,0.0,0.0,-4.10585027,-1.29381104,0.0005152,-0.00020649,-3.16382411,-2.35404568,0.00085689,-0.0003975,-2.16417162,-3.15777681,0.00060225,-0.00065749,-1.10377329,-3.66938625,-7.819e-05,-0.00192809,0.0,-3.84691826,0.0,-0.0026771,1.10377329,-3.66938625,7.819e-05,-0.00192809,2.16417162,-3.15777681,-0.00060225,-0.00065749,3.16382411,-2.35404568,-0.00085689,-0.0003975,4.10585027,-1.29381104,-0.0005152,-0.00020649,5.0,0.0,0.0,0.0,9.3e-06,-70.64711684,-70.64710754
2916,58.339,-5.0,0.0,0.0,0.0,-4.10583958,-1.29381492,0.00055383,-0.00018217,-3.16380647,-2.35405333,0.00090543,-0.0003672,-2.16415872,-3.15778905,0.0006862,-0.00056898,-1.10377435,-3.66942261,-2.604e-05,-0.00170757,0.0,-3.84696897,0.0,-0.00239212,1.10377435,-3.66942261,2.604e-05,-0.00170757,2.16415872,-3.15778905,-0.0006862,-0.00056898,3.16380647,-2.35405333,-0.00090543,-0.0003672,4.10583958,-1.29381492,-0.00055383,-0.00018217,5.0,0.0,0.0,0.0,7.87e-06,-70.64711549,-70.64710763
2917,58.359,-5.0,0.0,0.0,0.0,-4.10582814,-1.29381832,0.00058933,-0.00015742,-3.16378796,-2.35406035,0.00094452,-0.00033497,-2.16414422,-3.15779964,0.00076339,-0.00049117,-1.10377426,-3.66945452,3.658e-05,-0.00148335,0.0,-3.84701384,0.0,-0.0020931,1.10377426,-3.66945452,-3.658e-05,-0.00148335,2.16414422,-3.15779964,-0.00076339,-0.00049117,3.16378796,-2.35406035,-0.00094452,-0.00033497,4.10582814,-1.29381832,-0.00058933,-0.00015742,5.0,0.0,0.0,0.0,6.59e-06,-70.64711429,-70.6471077
2918,58.379,-5.0,0.0,0.0,0.0,-4.10581603,-1.29382122,0.00062127,-0.00013245,-3.16376876,-2.35406671,0.00097466,-0.00030038,-2.16412825,-3.15780876,0.00083264,-0.00042259,-1.10377282,-3.66948192,0.00010903,-0.0012565,0.0,-3.84705261,0.0,-0.00178197,1.10377282,-3.66948192,-0.00010903,-0.0012565,2.16412825,-3.15780876,-0.00083264,-0.00042259,3.16376876,-2.35406671,-0.00097466,-0.00030038,4.10581603,-1.29382122,-0.00062127,-0.00013245,5.0,0.0,0.0,0.0,5.49e-06,-70.64711325,-70.64710776
2919,58.399,-5.0,0.0,0.0,0.0,-4.10580332,-1.29382362,0.00064917,-0.00010745,-3.16374904,-2.35407235,0.00099647,-0.00026324,-2.16411098,-3.15781659,0.00089298,-0.00036153,-1.10376985,-3.66950476,0.00019017,-0.00102803,0.0,-3.84708505,0.0,-0.0014609,1.10376985,-3.66950476,-0.00019017,-0.00102803,2.16411098,-3.15781659,-0.00089298,-0.00036153,3.16374904,-2.35407235,-0.00099647,-0.00026324,4.10580332,-1.29382362,-0.00064917,-0.00010745,5.0,0.0,0.0,0.0,4.58e-06,-70.64711239,-70.64710781
2920,58.419,-5.0,0.0,0.0,0.0,-4.1057901,-1.29382552,0.00067255,-8.257e-05,-3.16372895,-2.35407722,0.00101069,-0.00022356,-2.16409259,-3.15782326,0.00094374,-0.00030604,-1.10376517,-3.66952303,0.0002784,-0.00079892,0.0,-3.84711098,0.0,-0.00113223,1.10376517,-3.66952303,-0.0002784,-0.00079892,2.16409259,-3.15782326,-0.00094374,-0.00030604,3.16372895,-2.35407722,-0.00101069,-0.00022356,4.1057901,-1.29382552,-0.00067255,-8.257e-05,5.0,0.0,0.0,0.0,3.87e-06,-70.64711172,-70.64710785
2921,58.439,-5.0,0.0,0.0,0.0,-4.10577646,-1.29382692,0.00069096,-5.788e-05,-3.16370866,-2.35408128,0.00101812,-0.00018154,-2.1640733,-3.15782885,0.00098451,-0.00025405,-1.10375868,-3.66953672,0.00037172,-0.00057006,0.0,-3.8471303,0.0,-0.00079849,1.10375868,-3.66953672,-0.00037172,-0.00057006,2.1640733,-3.15782885,-0.00098451,-0.00025405,3.16370866,-2.35408128,-0.00101812,-0.00018154,4.10577646,-1.29382692,-0.00069096,-5.788e-05,5.0,0.0,0.0,0.0,3.37e-06,-70.64711125,-70.64710789
2922,58.459,-5.0,0.0,0.0,0.0,-4.1057625,-1.29382783,0.00070396,-3.346e-05,-3.16368828,-2.35408447,0.00101954,-0.00013748,-2.16405329,-3.15783343,0.0010152,-0.00020345,-1.10375029,-3.66954584,0.00046773,-0.00034229,0.0,-3.8471429,0.0,-0.00046233,1.10375029,-3.66954584,-0.00046773,-0.00034229,2.16405329,-3.15783343,-0.0010152,-0.00020345,3.16368828,-2.35408447,-0.00101954,-0.00013748,4.1057625,-1.29382783,-0.00070396,-3.346e-05,5.0,0.0,0.0,0.0,3.07e-06,-70.64711099,-70.64710792
2923,58.479,-5.0,0.0,0.0,0.0,-4.10574834,-1.29382826,0.00071121,-9.32e-06,-3.16366792,-2.35408676,0.00101571,-9.178e-05,-2.16403276,-3.15783699,0.00103599,-0.00015212,-1.10373997,-3.66955042,0.00056377,-0.00011634,0.0,-3.84714879,0.0,-0.00012645,1.10373997,-3.66955042,-0.00056377,-0.00011634,2.16403276,-3.15783699,-0.00103599,-0.00015212,3.16366792,-2.35408676,-0.00101571,-9.178e-05,4.10574834,-1.29382826,-0.00071121,-9.32e-06,5.0,0.0,0.0,0.0,2.98e-06,-70.64711093,-70.64710795
2924,58.499,-5.0,0.0,0.0,0.0,-4.1057341,-1.29382821,0.00071242,1.452e-05,-3.16364768,-2.35408813,0.00100729,-4.485e-05,-2.16401191,-3.15783949,0.00104734,-9.803e-05,-1.10372776,-3.6695505,0.000657,0.00010712,0.0,-3.84714798,0.0,0.0002064,1.10372776,-3.6695505,-0.000657,0.00010712,2.16401191,-3.15783949,-0.00104734,-9.803e-05,3.16364768,-2.35408813,-0.00100729,-4.485e-05,4.1057341,-1.29382821,-0.00071242,1.452e-05,5.0,0.0,0.0,0.0,3.1e-06,-70.64711107,-70.64710798
2925,58.519,-5.0,0.0,0.0,0.0,-4.10571989,-1.29382768,0.00070746,3.806e-05,-3.16362766,-2.35408855,0.00099485,2.92e-06,-2.16399093,-3.15784087,0.00104994,-3.928e-05,-1.10371373,-3.66954615,0.00074451,0.00032754,0.0,-3.84714057,0.0,0.00053353,1.10371373,-3.66954615,-0.00074451,0.00032754,2.16399093,-3.15784087,-0.00104994,-3.928e-05,3.16362766,-2.35408855,-0.00099485,2.92e-06,4.10571989,-1.29382768,-0.00070746,3.806e-05,5.0,0.0,0.0,0.0,3.4e-06,-70.64711141,-70.64710801
2926,58.539,-5.0,0.0,0.0,0.0,-4.10570584,-1.29382669,0.0006963,6.131e-05,-3.16360792,-2.35408801,0.00097883,5.12e-05,-2.16396998,-3.15784102,0.00104461,2.582e-05,-1.10369804,-3.66953743,0.00082344,0.00054441,0.0,-3.8471267,0.0,0.00085231,1.10369804,-3.66953743,-0.00082344,0.00054441,2.16396998,-3.15784102,-0.00104461,2.582e-05,3.16360792,-2.35408801,-0.00097883,5.12e-05,4.10570584,-1.29382669,-0.0006963,6.131e-05,5.0,0.0,0.0,0.0,3.88e-06,-70.64711193,-70.64710805
2927,58.559,-5.0,0.0,0.0,0.0,-4.10569208,-1.29382523,0.00067905,8.425e-05,-3.16358853,-2.3540865,0.00095952,9.978e-05,-2.1639492,-3.15783979,0.00103233,9.873e-05,-1.10368087,-3.66952441,0.00089111,0.00075731,0.0,-3.84710656,0.0,0.00116028,1.10368087,-3.66952441,-0.00089111,0.00075731,2.1639492,-3.15783979,-0.00103233,9.873e-05,3.16358853,-2.3540865,-0.00095952,9.978e-05,4.10569208,-1.29382523,-0.00067905,8.425e-05,5.0,0.0,0.0,0.0,4.52e-06,-70.6471126,-70.64710809
2928,58.579,-5.0,0.0,0.0,0.0,-4.10567872,-1.29382332,0.00065595,0.00010687,-3.16356956,-2.35408402,0.0009371,0.00014855,-2.16392873,-3.15783701,0.00101411,0.00018062,-1.10366249,-3.66950717,0.00094511,0.00096584,0.0,-3.84708038,0.0,0.00145518,1.10366249,-3.66950717,-0.00094511,0.00096584,2.16392873,-3.15783701,-0.00101411,0.00018062,3.16356956,-2.35408402,-0.0009371,0.00014855,4.10567872,-1.29382332,-0.00065595,0.00010687,5.0,0.0,0.0,0.0,5.29e-06,-70.64711343,-70.64710814
2929,58.599,-5.0,0.0,0.0,0.0,-4.10566588,-1.29382096,0.00062738,0.00012912,-3.16355107,-2.35408056,0.0009116,0.00019756,-2.16390867,-3.1578325,0.00099091,0.00027238,-1.10364318,-3.66948581,0.00098341,0.00116967,0.0,-3.84704846,0.0,0.00173496,1.10364318,-3.66948581,-0.00098341,0.00116967,2.16390867,-3.1578325,-0.00099091,0.00027238,3.16355107,-2.35408056,-0.0009116,0.00019756,4.10566588,-1.29382096,-0.00062738,0.00012912,5.0,0.0,0.0,0.0,6.18e-06,-70.64711437,-70.6471082
2930,58.619,-5.0,0.0,0.0,0.0,-4.10565366,-1.29381816,0.00059383,0.00015098,-3.16353312,-2.35407612,0.00088296,0.00024702,-2.16388912,-3.15782605,0.00096365,0.00037458,-1.10362327,-3.66946042,0.0010045,0.00136846,0.0,-3.8470111,0.0,0.00199791,1.10362327,-3.66946042,-0.0010045,0.00136846,2.16388912,-3.15782605,-0.00096365,0.00037458,3.16353312,-2.35407612,-0.00088296,0.00024702,4.10565366,-1.29381816,-0.00059383,0.00015098,5.0,0.0,0.0,0.0,7.16e-06,-70.64711542,-70.64710826
2931,58.639,-5.0,0.0,0.0,0.0,-4.10564216,-1.29381492,0.00055591,0.00017239,-3.16351578,-2.35407068,0.00085104,0.00029728,-2.16387015,-3.15781745,0.00093309,0.00048746,-1.10360312,-3.66943111,0.00100738,0.00156188,0.0,-3.84696867,0.0,0.00224259,1.10360312,-3.66943111,-0.00100738,0.00156188,2.16387015,-3.15781745,-0.00093309,0.00048746,3.16351578,-2.35407068,-0.00085104,0.00029728,4.10564216,-1.29381492,-0.00055591,0.00017239,5.0,0.0,0.0,0.0,8.23e-06,-70.64711657,-70.64710834
2932,58.659,-5.0,0.0,0.0,0.0,-4.10563146,-1.29381127,0.00051427,0.00019334,-3.16349911,-2.35406422,0.00081565,0.0003488,-2.16385182,-3.15780648,0.0008998,0.00061098,-1.1035831,-3.66939799,0.00099168,0.0017496,0.0,-3.84692154,0.0,0.00246794,1.1035831,-3.66939799,-0.00099168,0.0017496,2.16385182,-3.15780648,-0.0008998,0.00061098,3.16349911,-2.35406422,-0.00081565,0.0003488,4.10563146,-1.29381127,-0.00051427,0.00019334,5.0,0.0,0.0,0.0,9.36e-06,-70.64711779,-70.64710843
2933,58.679,-5.0,0.0,0.0,0.0,-4.10562161,-1.29380719,0.00046965,0.00021381,-3.16348318,-2.35405671,0.00077658,0.00040218,-2.16383418,-3.15779294,0.00086414,0.00074477,-1.10356358,-3.66936118,0.00095763,0.00193127,0.0,-3.8468701,0.0,0.00267327,1.10356358,-3.66936118,-0.00095763,0.00193127,2.16383418,-3.15779294,-0.00086414,0.00074477,3.16348318,-2.35405671,-0.00077658,0.00040218,4.10562161,-1.29380719,-0.00046965,0.00021381,5.0,0.0,0.0,0.0,1.055e-05,-70.64711908,-70.64710853
2934,58.699,-5.0,0.0,0.0,0.0,-4.10561269,-1.29380272,0.0004228,0.00023386,-3.16346808,-2.35404812,0.00073362,0.00045807,-2.16381727,-3.15777663,0.00082624,0.0008882,-1.10354492,-3.66932079,0.00090609,0.00210651,0.0,-3.84681476,0.0,0.00285822,1.10354492,-3.66932079,-0.00090609,0.00210651,2.16381727,-3.15777663,-0.00082624,0.0008882,3.16346808,-2.35404812,-0.00073362,0.00045807,4.10561269,-1.29380272,-0.0004228,0.00023386,5.0,0.0,0.0,0.0,1.18e-05,-70.64712043,-70.64710864
2935,58.719,-5.0,0.0,0.0,0.0,-4.10560471,-1.29379784,0.00037445,0.00025358,-3.16345387,-2.35403837,0.00068662,0.0005172,-2.16380115,-3.15775736,0.000786,0.00104035,-1.10352745,-3.66927697,0.00083851,0.00227493,0.0,-3.84675592,0.0,0.00302283,1.10352745,-3.66927697,-0.00083851,0.00227493,2.16380115,-3.15775736,-0.000786,0.00104035,3.16345387,-2.35403837,-0.00068662,0.0005172,4.10560471,-1.29379784,-0.00037445,0.00025358,5.0,0.0,0.0,0.0,1.309e-05,-70.64712185,-70.64710876
2936,58.739,-5.0,0.0,0.0,0.0,-4.10559772,-1.29379258,0.0003253,0.00027312,-3.16344064,-2.3540274,0.00063548,0.00058027,-2.16378586,-3.15773497,0.00074313,0.00120011,-1.10351148,-3.66922986,0.00075684,0.00243613,0.0,-3.84669399,0.0,0.00316746,1.10351148,-3.66922986,-0.00075684,0.00243613,2.16378586,-3.15773497,-0.00074313,0.00120011,3.16344064,-2.3540274,-0.00063548,0.00058027,4.10559772,-1.29379258,-0.0003253,0.00027312,5.0,0.0,0.0,0.0,1.444e-05,-70.64712334,-70.6471089
2937,58.759,-5.0,0.0,0.0,0.0,-4.1055917,-1.29378692,0.000276,0.00029274,-3.16342848,-2.35401513,0.00058016,0.00064795,-2.16377145,-3.15770932,0.00069715,0.00136615,-1.10349726,-3.66917959,0.00066351,0.0025897,0.0,-3.84662937,0.0,0.00329283,1.10349726,-3.66917959,-0.00066351,0.0025897,2.16377145,-3.15770932,-0.00069715,0.00136615,3.16342848,-2.35401513,-0.00058016,0.00064795,4.1055917,-1.29378692,-0.000276,0.00029274,5.0,0.0,0.0,0.0,1.584e-05,-70.64712489,-70.64710905
2938,58.779,-5.0,0.0,0.0,0.0,-4.10558667,-1.29378087,0.00022712,0.00031278,-3.16341747,-2.35400146,0.00052075,0.00072086,-2.163758,-3.1576803,0.00064747,0.00153697,-1.103485,-3.66912633,0.00056127,0.00273523,0.0,-3.84656242,0.0,0.00339992,1.103485,-3.66912633,-0.00056127,0.00273523,2.163758,-3.1576803,-0.00064747,0.00153697,3.16341747,-2.35400146,-0.00052075,0.00072086,4.10558667,-1.29378087,-0.00022712,0.00031278,5.0,0.0,0.0,0.0,1.73e-05,-70.64712651,-70.64710921
2939,58.799,-5.0,0.0,0.0,0.0,-4.10558261,-1.2937744,0.00017913,0.00033364,-3.16340768,-2.35398626,0.0004574,0.00079949,-2.16374558,-3.15764783,0.00059344,0.00171093,-1.10347485,-3.66907025,0.0004531,0.00287235,0.0,-3.8464935,0.0,0.00348997,1.10347485,-3.66907025,-0.0004531,0.00287235,2.16374558,-3.15764783,-0.00059344,0.00171093,3.16340768,-2.35398626,-0.0004574,0.00079949,4.10558261,-1.2937744,-0.00017913,0.00033364,5.0,0.0,0.0,0.0,1.882e-05,-70.64712821,-70.64710939
2940,58.819,-5.0,0.0,0.0,0.0,-4.1055795,-1.29376751,0.00013238,0.00035585,-3.1633992,-2.35396944,0.00039038,0.00088419,-2.1637343,-3.15761186,0.00053442,0.00188631,-1.1034669,-3.66901151,0.0003421,0.00300071,0.0,-3.84642294,0.0,0.00356442,1.1034669,-3.66901151,-0.0003421,0.00300071,2.1637343,-3.15761186,-0.00053442,0.00188631,3.1633992,-2.35396944,-0.00039038,0.00088419,4.1055795,-1.29376751,-0.00013238,0.00035585,5.0,0.0,0.0,0.0,2.04e-05,-70.64712999,-70.64710959
2941,58.839,-5.0,0.0,0.0,0.0,-4.10557731,-1.29376016,8.713e-05,0.00037997,-3.16339209,-2.35395086,0.00032005,0.00097518,-2.16372425,-3.15757239,0.00046986,0.00206131,-1.10346117,-3.6689503,0.00023133,0.00312006,0.0,-3.84635103,0.0,0.00362486,1.10346117,-3.6689503,-0.00023133,0.00312006,2.16372425,-3.15757239,-0.00046986,0.00206131,3.16339209,-2.35395086,-0.00032005,0.00097518,4.10557731,-1.29376016,-8.713e-05,0.00037997,5.0,0.0,0.0,0.0,2.203e-05,-70.64713183,-70.6471098
2942,58.859,-5.0,0.0,0.0,0.0,-4.10557601,-1.2937523,4.351e-05,0.00040664,-3.16338641,-2.3539304,0.00024682,0.00107244,-2.16371554,-3.15752944,0.00039934,0.0022341,-1.10345762,-3.66888679,0.00012372,0.00323018,0.0,-3.84627804,0.0,0.00367301,1.10345762,-3.66888679,-0.00012372,0.00323018,2.16371554,-3.15752944,-0.00039934,0.0022341,3.16338641,-2.3539304,-0.00024682,0.00107244,4.10557601,-1.2937523,-4.351e-05,0.00040664,5.0,0.0,0.0,0.0,2.372e-05,-70.64713375,-70.64711003
