,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,KineticEnergy,Potential,Energy
891,17.825,0.52450505,-1.50274611,-0.90365499,-0.70041463,3.04764924,2.23882044,-1.20587273,-7.82847756,-0.29463605,4.87091728,1.29901041,3.85609496,-4.16093231,0.73530098,0.82111666,5.62768651,5.88341407,-1.34229258,-0.01059936,-0.95488927,56.93013654,3.96303733,60.89317387
892,17.845,0.50632143,-1.5170911,-0.91600993,-0.73539048,3.02408942,2.08259893,-1.15175053,-7.79027458,-0.26965423,4.94800966,1.20116481,3.85268064,-4.14388179,0.84824424,0.88407433,5.6660882,5.88312517,-1.36176173,-0.01747868,-0.99310378,56.7767146,4.11645593,60.89317053
893,17.865,0.48781188,-1.53221101,-0.93629859,-0.77777341,3.00151373,1.92734687,-1.10746702,-7.7314161,-0.24650915,5.02500056,1.11538701,3.84567061,-4.12556403,0.96192129,0.94783119,5.70099905,5.88274757,-1.38205772,-0.0194526,-1.03748015,56.49632642,4.39684146,60.89316788
894,17.885,0.46881494,-1.54824574,-0.96478712,-0.82672581,2.97972583,1.7734834,-1.07293646,-7.65134729,-0.22495725,5.10180206,1.0418577,3.83348915,-4.10596361,1.07625839,1.01232937,5.73202772,5.88238009,-1.40329811,-0.01646349,-1.08744377,56.07673087,4.81643517,60.89316605
895,17.905,0.4491646,-1.56531769,-1.0016626,-0.88133779,2.95853348,1.62143588,-1.04784179,-7.54979908,-0.20475357,5.17829638,0.98054471,3.81473498,-4.08506635,1.19117395,1.07750363,5.75877772,5.88212184,-1.42558852,-0.00854394,-1.14237583,55.51041213,5.38275294,60.89316506
896,17.925,0.42869199,-1.58353042,-1.04702385,-0.94063616,2.93775269,1.47163419,-1.03168448,-7.42679334,-0.18565551,5.2543397,0.93125098,3.78820487,-4.06285946,1.30657838,1.14327961,5.78084757,5.88207029,-1.44902184,0.00417774,-1.20162294,54.79480705,6.09835787,60.89316492
897,17.945,0.40722718,-1.60296749,-1.10087294,-1.00359535,2.91721087,1.3245049,-1.02382991,-7.28263101,-0.1674257,5.3297662,0.89365729,3.75290359,-4.03933173,1.42237403,1.20957195,5.7978313,5.88231939,-1.47367763,0.0214736,-1.26450854,53.9321654,6.96100013,60.89316554
898,17.965,0.38460128,-1.62369151,-1.16310783,-1.06915024,2.89674913,1.180466,-1.02354688,-7.11786737,-0.14983409,5.40439223,0.86735811,3.70804393,-4.0144738,1.53845508,1.2762825,5.80931943,5.88295748,-1.49962181,0.04301411,-1.33034575,52.92912262,7.96404419,60.89316681
899,17.985,0.36064849,-1.64574351,-1.23351657,-1.13621056,2.87622391,1.03992208,-1.03004114,-6.93327822,-0.13265934,5.47802045,0.8518907,3.65303951,-3.9882784,1.65470752,1.34329843,5.81490039,5.88406534,-1.52690654,0.06836859,-1.39845112,51.79607079,9.09709782,60.8931686
900,18.006,0.33389458,-1.67034798,-1.31588486,-1.20704079,2.85446507,0.89653587,-1.04324637,-6.7191716,-0.11484298,5.55402939,0.84676322,3.58393455,-3.95932851,1.77682314,1.41385239,5.81395237,5.88581185,-1.55704042,0.09851562,-1.47167453,50.48113859,10.41203231,60.8931709
901,18.026,0.3067286,-1.6951581,-1.40190552,-1.27375672,2.8334301,0.76434462,-1.06102782,-6.49708418,-0.09787205,5.62495771,0.85192743,3.50708339,-3.93037918,1.8930357,1.48107164,5.80613916,5.88809252,-1.58717992,0.12993427,-1.54238164,49.12587078,11.76730255,60.89317334
902,18.046,0.27777297,-1.72128621,-1.49474731,-1.33866312,2.81199583,0.63676234,-1.08303874,-6.25848114,-0.08070421,5.69424071,0.86636595,3.41940672,-3.9000866,2.00902114,1.54814636,5.7911735,5.89102201,-1.61873798,0.16327375,-1.61343596,47.68753065,13.20564525,60.8931759
903,18.066,0.24689779,-1.74868575,-1.59373916,-1.40073204,2.79008584,0.51410685,-1.10846673,-6.00461829,-0.06315916,5.76166254,0.88956363,3.32099259,-3.86845551,2.12463245,1.61489071,5.7686602,5.89463105,-1.65171609,0.19775154,-1.68430246,46.18390116,14.70927731,60.89317847
904,18.086,0.21398764,-1.77729014,-1.69810637,-1.4589905,2.76763963,0.39667058,-1.13653324,-5.73677423,-0.04506678,5.82701041,0.92101568,3.21205647,-3.83549454,2.23971481,1.681099,5.73821648,5.89893405,-1.68610567,0.23252493,-1.75450822,44.63283538,16.2603456,60.89318098
905,18.106,0.17894355,-1.80701399,-1.80697974,-1.51253346,2.74461187,0.28472039,-1.16650261,-5.45622131,-0.02626691,5.89007699,0.96023139,3.09292627,-3.80121661,2.35410593,1.7465458,5.69947594,5.90392811,-1.72188931,0.26670515,-1.82364744,43.05175984,17.84142351,60.89318335
906,18.126,0.1416848,-1.8377546,-1.91940686,-1.5605348,2.72097145,0.17849797,-1.19768845,-5.16420287,-0.00660905,5.95066249,1.00673634,2.96402828,-3.76563939,2.46763637,1.81098653,5.65209286,5.9095922,-1.75904222,0.29937244,-1.89138347,41.45730166,19.4358839,60.89318556
907,18.146,0.10215043,-1.8693936,-2.03436516,-1.60225558,2.69670046,0.07822054,-1.2294578,-4.8619171,0.01404797,6.00857655,1.06007331,2.82587397,-3.72878559,2.58013003,1.87415843,5.59574662,5.91588672,-1.79753352,0.32959122,-1.95744791,39.86503542,21.02815216,60.89318758
908,18.166,0.06030052,-1.90179874,-2.15077619,-1.63704974,2.67179311,-0.01591806,-1.26123321,-4.55050729,0.03583638,6.06363977,1.11980247,2.67904774,-3.69068335,2.69140468,1.93578208,5.53014629,5.92275334,-1.83732765,0.35642485,-2.021637,38.28933764,22.60385175,60.8931894
909,18.186,0.01611716,-1.93482584,-2.26752064,-1.66436697,2.64625457,-0.1037463,-1.29249302,-4.23105799,0.05887976,6.11568507,1.18550077,2.52419561,-3.65136655,2.80127262,1.99556337,5.45503511,5.93011506,-1.87838556,0.37894952,-2.08380576,36.74333155,24.14985947,60.89319102
910,18.206,-0.03039491,-1.96832066,-2.38345356,-1.68375321,2.62009993,-0.18511376,-1.32277018,-3.90459625,0.0832934,6.16455885,1.256761,2.36201475,-3.6108751,2.90954138,2.05319594,5.37019505,5.93787668,-1.92066581,0.3962668,-2.14386034,35.23890179,25.65429068,60.89319247
911,18.226,-0.0792079,-2.00212082,-2.49741934,-1.69484881,2.59335307,-0.25989001,-1.35164981,-3.57209705,0.10918458,6.21012183,1.3331905,2.19324393,-3.5692551,3.01601456,2.10836405,5.27545113,5.94592536,-1.96412556,0.40751461,-2.2017492,33.78675873,27.10643503,60.89319376
912,18.246,-0.13027094,-2.03605767,-2.60826603,-1.69738492,2.56604568,-0.32796369,-1.37876599,-3.23449165,0.13665287,6.25224991,1.41440959,2.01865464,-3.52655906,3.12049271,2.16074586,5.17067548,5.95413146,-2.00872125,0.41187657,-2.25745354,32.39653325,28.49666165,60.8931949
913,18.266,-0.18351025,-2.06995806,-2.71485879,-1.69117849,2.5382163,-0.3892417,-1.40379792,-2.89267804,0.16579036,6.29083462,1.50004995,1.83904306,-3.48284595,3.22277434,2.21001713,5.05579118,5.96234954,-2.0544092,0.40858964,-2.31097772,31.07688536,29.81631057,60.89319592
914,18.286,-0.23882964,-2.10364597,-2.81609235,-1.67612631,2.50990949,-0.44364865,-1.42646589,-2.54753222,0.19668188,6.32578364,1.58975278,1.65522269,-3.43818121,3.32265697,2.25585524,4.93077564,5.97041949,-2.10114598,0.39695022,-2.3623398,29.83561353,31.05758331,60.89319684
915,18.306,-0.29611121,-2.13694408,-2.91090224,-1.65219859,2.48117501,-0.49112658,-1.44652707,-2.19991971,0.22940515,6.35702102,1.68316701,1.46801759,-3.39263668,3.41993821,2.2979435,4.79566348,5.97816774,-2.14888857,0.3763188,-2.41156278,28.67975477,32.2134429,60.89319767
916,18.326,-0.35521626,-2.16967513,-2.99827492,-1.61943227,2.45206714,-0.53163479,-1.46377158,-1.85070643,0.26403094,6.38448734,1.77994742,1.27825635,-3.34629045,3.51441698,2.3359757,4.65054891,5.98540862,-2.1975944,0.34612338,-2.45866656,27.61566865,33.27752977,60.89319842
917,18.346,-0.4159864,-2.20166322,-3.07725687,-1.57792462,2.42264408,-0.56515002,-1.47801874,-1.50076847,0.30062316,6.40813978,1.87975277,1.0867666,-3.29922657,3.60589467,2.3696609,4.49558746,5.99194572,-2.24722121,0.30586193,-2.50366097,26.64910133,34.24409777,60.8931991
918,18.366,-0.47824483,-2.23273498,-3.1469626,-1.52782711,2.39296736,-0.59166666,-1.48911367,-1.15100031,0.33923891,6.42795198,1.98224407,0.89437016,-3.25153473,3.69417643,2.39872821,4.33099705,5.99757328,-2.29772677,0.25510399,-2.5465398,25.78522778,35.10797192,60.8931997
919,18.386,-0.54179781,-2.26272051,-3.20658176,-1.46933983,2.36310138,-0.61119726,-1.49692436,-0.80232137,0.37992853,6.44391395,2.08708278,0.70187878,-3.20330979,3.77907237,2.42293173,4.15705833,6.00207768,-2.34906856,0.19349161,-2.58727591,25.02867217,35.86452806,60.89320023
920,18.406,-0.60643616,-2.29145439,-3.25538538,-1.40270656,2.33311297,-0.62377306,-1.50133919,-0.45568067,0.42273558,6.45603181,2.19392927,0.51009044,-3.15465125,3.86039886,2.44205536,3.9741142,6.00523885,-2.40120322,0.12073994,-2.62581741,24.38350755,36.50969313,60.89320068
921,18.426,-0.67193701,-2.31877647,-3.29273138,-1.32821041,2.30307102,-0.62944456,-1.5022649,-0.1120596,0.46769678,6.46432745,2.3024414,0.31978626,-3.10566257,3.93797973,2.45591754,3.7825686,6.00683178,-2.45408614,0.03663734,-2.66208485,23.85323693,37.03996412,60.89320105
922,18.446,-0.73806554,-2.34453263,-3.31806929,-1.24617017,2.27304609,-0.62828226,-1.49962507,0.22752712,0.51484201,6.4688382,2.4122733,0.13172791,-3.05645049,4.01164747,2.46437567,3.58288446,6.00662793,-2.50767078,-0.05895462,-2.69596931,23.4407586,37.45244272,60.89320132
923,18.466,-0.80457688,-2.36857544,-3.33094433,-1.1569372,2.24311013,-0.62037726,-1.4933591,0.56203229,0.56419416,6.46961642,2.52307452,-0.0533444,-3.00712415,4.08124442,2.46733029,3.3755808,6.00439674,-2.56190814,-0.16610139,-2.72733149,23.14831867,37.74488282,60.89320149
924,18.486,-0.87121805,-2.39076482,-3.33100078,-1.06089283,2.21333615,-0.60584192,-1.48342169,0.8903786,0.61576907,6.46672906,2.63448942,-0.23471349,-2.95779424,4.14662382,2.46472873,3.16122918,5.99990706,-2.61674614,-0.28479569,-2.75600146,22.97745451,37.91574703,60.89320154
925,18.506,-0.93772995,-2.41096857,-3.31798468,-0.95844629,2.18379788,-0.58481041,-1.46978281,1.21146262,0.66957542,6.46025713,2.74615712,-0.41168633,-2.90857198,4.20765083,2.45656827,2.94044932,5.99292863,-2.67212897,-0.4149579,-2.78177932,22.92893277,37.9642687,60.89320146
926,18.526,-1.00384948,-2.42906298,-3.29174578,-0.85003282,2.15456955,-0.55743919,-1.45242816,1.52416001,0.72561461,6.45029529,2.85771181,-0.58359484,-2.85956816,4.26420345,2.4428986,2.71390414,5.98323348,-2.72799657,-0.55643648,-2.80443649,23.00268595,37.89051529,60.89320124
927,18.546,-1.06931153,-2.44493326,-3.2522388,-0.73611224,2.12572546,-0.52390735,-1.4313601,1.82733202,0.78388068,6.43695129,2.96878365,-0.74979637,-2.810892,4.31617331,2.42382364,2.48229425,5.97059739,-2.78428399,-0.7090084,-2.82371766,23.19775176,37.69544911,60.89320088
928,18.566,-1.13385117,-2.45847406,-3.19952393,-0.6171675,2.09733971,-0.48441687,-1.40659901,2.11983301,0.84436027,6.42034549,3.0790003,-0.90967413,-2.76265011,4.3634664,2.39950239,2.24635206,5.95480131,-2.84092097,-0.87237976,-2.83934343,23.51221931,37.38098104,60.89320035
929,18.586,-1.19720573,-2.4695899,-3.13376653,-0.49370348,2.06948579,-0.43919261,-1.3781851,2.40051887,0.90703253,6.40061031,3.18798902,-1.06263754,-2.71494538,4.40600362,2.37014903,2.00683562,5.93563279,-2.89783142,-1.04618642,-2.85101347,23.94318643,36.95001323,60.89319966
930,18.606,-1.25911687,-2.47819563,-3.05523604,-0.36624566,2.04223619,-0.38848223,-1.3461805,2.66825628,0.9718692,6.37788972,3.2953794,-1.20812269,-2.66787584,4.44372123,2.33603203,1.76452235,5.91288733,-2.95493309,-1.22999489,-2.85841028,24.48673198,36.40646683,60.89319881
931,18.626,-1.31933268,-2.48421679,-2.964304,-0.23533883,2.01566188,-0.33255587,-1.31067171,2.92193258,1.03883465,6.35233871,3.40080669,-1.34559311,-2.62153365,4.47657117,2.2974724,1.52020281,5.8863698,-3.01213722,-1.42330338,-2.86120346,25.13790683,35.75529096,60.89319779
932,18.646,-1.37760967,-2.48758999,-2.86144139,-0.10154569,1.98983187,-0.27170563,-1.2717722,3.16046624,1.10788605,6.32412268,3.50391578,-1.47454091,-2.57600403,4.5045213,2.25484096,1.2746748,5.85589578,-3.06934837,-1.62554315,-2.85905444,25.8907464,35.00245022,60.89319662
933,18.666,-1.43371474,-2.48826327,-2.74721498,0.03455475,1.9648126,-0.20624484,-1.22962514,3.38281769,1.17897359,6.29341693,3.60436546,-1.59448844,-2.53136432,4.52755544,2.20855488,1.02873769,5.82129288,-3.12646426,-1.83608021,-2.8516217,26.7383071,34.15488821,60.89319531
934,18.686,-1.48742706,-2.4861964,-2.62228298,0.17236898,1.9406673,-0.13650711,-1.18440616,3.58800057,1.25204083,6.26040596,3.70183325,-1.70499057,-2.48768309,4.54567338,2.15907333,0.78318735,5.78240202,-3.18337584,-2.05421744,-2.83856633,27.67272778,33.22046608,60.89319386
935,18.706,-1.5385398,-2.48136114,-2.48738987,0.31129089,1.91745538,-0.06284514,-1.13632594,3.77509301,1.3270251,6.22528285,3.79602031,-1.80563769,-2.44501935,4.55889075,2.10689264,0.53881168,5.73907867,-3.23996733,-2.27919715,-2.81955789,28.68531643,32.20787588,60.8931923
936,18.726,-1.58686188,-2.47374149,-2.34336051,0.45070405,1.89523165,0.01437067,-1.08563258,3.94324912,1.40385802,6.18824847,3.88665644,-1.89605935,-2.40342183,4.56723883,2.05254081,0.29638675,5.69119404,-3.29611647,-2.51020416,-2.79428058,29.76666074,31.12652992,60.89319066
937,18.746,-1.63221943,-2.46333386,-2.19109353,0.58998416,1.87404556,0.09475383,-1.03261367,4.09171035,1.48246616,6.14951066,3.97350496,-1.97592874,-2.36292847,4.57076426,1.99657175,0.05667372,5.63863619,-3.35169489,-2.7463695,-2.76243948,30.90676042,29.98642854,60.89318896
938,18.766,-1.67445725,-2.4501472,-2.0315541,0.72850172,1.85394039,0.1779037,-0.97759768,4.21981665,1.5627717,6.10928335,4.05636724,-2.04496777,-2.3235659,4.56952876,1.93955922,-0.17958366,5.58131106,-3.40656861,-2.98677468,-2.72376694,32.09517728,28.79800994,60.89318722
939,18.786,-1.71344003,-2.43420307,-1.86576608,0.86562505,1.83495248,0.26340745,-0.9209549,4.32701729,1.64469329,6.06778547,4.13508672,-2.10295276,-2.28534914,4.56360872,1.88209081,-0.41166076,5.5191434,-3.46059858,-3.23045655,-2.67802883,33.32119857,27.57198692,60.89318548
940,18.806,-1.74905347,-2.41553566,-1.69480377,1.00072339,1.81711029,0.35084247,-0.86309737,4.4128813,1.72814687,6.02523985,4.20955212,-2.1497206,-2.24828135,4.55309482,1.82476185,-0.63885335,5.45207766,-3.51364147,-3.47641283,-2.62503074,34.57400766,26.31917611,60.89318377
941,18.826,-1.78120519,-2.39419176,-1.51978312,1.13317032,1.80043366,0.43977878,-0.80447803,4.47710715,1.81304665,5.9818719,4.27969983,-2.18517529,-2.21235376,4.53809161,1.76816963,-0.86047833,5.38007864,-3.56555053,-3.72360831,-2.56462385,35.84285586,25.05032626,60.89318212
942,18.846,-1.80982544,-2.3702306,-1.34185264,1.26234738,1.78493297,0.52978174,-0.74558866,4.51953169,1.89930604,5.93790824,4.34551501,-2.20929453,-2.17754571,4.51871711,1.71290778,-1.07587411,5.30313214,-3.6161765,-3.97098148,-2.49671044,37.11722839,23.77595216,60.89318055
943,18.866,-1.83486773,-2.34372365,-1.16218409,1.3876478,1.7706084,0.62041492,-0.68695661,4.54013823,1.98683865,5.89357513,4.40703151,-2.22213631,-2.14382471,4.49510233,1.65956115,-1.28440071,5.22124539,-3.66536874,-4.21745195,-2.42124901,38.38699767,22.50618142,60.89317909
944,18.886,-1.85630913,-2.3147544,-0.98196292,1.50848037,1.75744929,0.71124306,-0.62914013,4.53906325,2.07555924,5.84909684,4.46433021,-2.22384519,-2.11114673,4.46739088,1.60870094,-1.48543981,5.13444733,-3.71297637,-4.4619281,-2.33825864,39.6425572,21.25062056,60.89317776
945,18.906,-1.87415048,-2.28341795,-0.80237867,1.62427354,1.7454335,0.8018352,-0.57272218,4.51660199,2.16538463,5.80469381,4.51753578,-2.21465798,-2.07945646,4.43573851,1.56088048,-1.67839468,5.0427888,-3.75884955,-4.7033154,-2.24782287,40.87492994,20.01824662,60.89317657
946,18.926,-1.88841639,-2.24982062,-0.62461537,1.73447943,1.73452711,0.89176792,-0.51830263,4.47321224,2.25623453,5.76058078,4.56681163,-2.19490864,-2.04868775,4.40031268,1.51663127,-1.86269028,4.9463425,-3.80284077,-4.9405249,-2.15009275,42.07584578,18.81732974,60.89317552
947,18.946,-1.89915499,-2.2140794,-0.44984202,1.83857797,1.72468407,0.98062861,-0.46648874,4.40951636,2.34803226,5.71696483,4.61235311,-2.16503199,-2.01876408,4.36129216,1.47645966,-2.03777337,4.84520274,-3.84480621,-5.172482,-2.04528897,43.23778416,17.65539047,60.89317463
948,18.966,-1.90643757,-2.17632137,-0.27920323,1.93608107,1.71584622,1.06801874,-0.41788398,4.32630118,2.44070528,5.67404329,4.65437878,-2.12556593,-1.98959906,4.31886655,1.44084391,-2.20311301,4.73948514,-3.88460721,-5.39813548,-1.93370331,44.35397944,16.53919445,60.89317389
949,18.986,-1.91035801,-2.13668303,-0.11381017,2.02653663,1.70794346,1.15355713,-0.37307515,4.22451531,2.53418557,5.63200172,4.69311999,-2.07715184,-1.96109705,4.27323582,1.41023172,-2.35820116,4.62932603,-3.92211164,-5.6164664,-1.81569894,45.41838843,15.47478484,60.89317327
950,19.006,-1.91103198,-2.09530952,0.0452682,2.10953254,1.70089426,1.23688317,-0.33261815,4.10526385,2.62840978,5.5910118,4.72880883,-2.02053277,-1.93315375,4.2246099,1.38503816,-2.50255367,4.5148817,-3.95719535,-5.82649704,-1.69170995,46.42562217,14.4675506,60.89317277
951,19.026,-1.90859606,-2.0523538,0.19701342,2.18470052,1.69460639,1.31765984,-0.29702256,3.96979987,2.72331909,5.5512294,4.76166475,-1.95654908,-1.90565695,4.17320812,1.36564403,-2.63571152,4.39632752,-3.98974357,-6.02729964,-1.56223979,47.37084625,13.52232611,60.89317236
952,19.046,-1.90320661,-2.0079757,0.34046535,2.25171971,1.68897804,1.39557657,-0.2667356,3.81951272,2.81885882,5.51279265,4.79188049,-1.88613126,-1.87848712,4.11925876,1.35239456,-2.75724238,4.27385687,-4.01965227,-6.2180048,-1.42785879,48.24965722,12.64351479,60.89317201
953,19.066,-1.89503856,-1.962341,0.47472938,2.31032007,1.68389919,1.4703518,-0.24212606,3.65591282,2.91497777,5.47582024,4.81960769,-1.81028974,-1.85151824,4.06299844,1.34559852,-2.86674243,4.14767984,-4.04682947,-6.39780954,-1.28920071,49.05794528,11.83522642,60.8931717
954,19.086,-1.88428402,-1.91562034,0.59898303,2.36028538,1.67925339,1.54173526,-0.22346901,3.48061309,3.01162724,5.44040997,4.84494315,-1.73010157,-1.82461845,4.00467156,1.34552759,-2.96383851,4.01802185,-4.07119645,-6.56598476,-1.14695839,49.79175589,11.10141551,60.8931714
955,19.106,-1.87115078,-1.86798809,0.71248175,2.40145595,1.67491971,1.60950977,-0.21093223,3.29530716,3.10875981,5.40663759,4.86791655,-1.64669424,-1.79765085,3.94452966,1.35241609,-3.0481904,3.88512211,-4.09268892,-6.72188216,-1.00187847,50.4471651,10.44600598,60.89317108
956,19.126,-1.85586069,-1.81962127,0.81456395,2.43373084,1.67077504,1.67349263,-0.20456516,3.10174484,3.2063279,5.37455591,4.88848053,-1.56122691,-1.77047421,3.88283073,1.36646106,-3.11949344,3.74923196,-4.111258,-6.86494037,-0.85475534,51.02018384,9.87298691,60.89317075
957,19.146,-1.83864798,-1.77069829,0.90465515,2.45706957,1.66669655,1.73353649,-0.20429136,2.90170562,3.30428215,5.34419443,4.90650403,-1.47486972,-1.74294374,3.81983848,1.38782256,-3.17748117,3.61061302,-4.1268711,-6.99469038,-0.7064243,51.50670581,9.38646458,60.89317038
958,19.166,-1.81975747,-1.72139778,0.98227119,2.47149334,1.6625642,1.78952964,-0.20990528,2.69697093,3.40256974,5.31555932,4.9217696,-1.38878205,-1.71491182,3.75582154,1.41662441,-3.22192821,3.46953534,-4.13951271,-7.11075992,-0.55775401,51.90251119,8.99065881,60.89317
959,19.186,-1.79944272,-1.6718973,1.04702036,2.47708554,1.65826338,1.84139579,-0.22107355,2.48929651,3.50113261,5.28863385,4.93397513,-1.30409062,-1.68622869,3.69105261,1.45295516,-3.25265307,3.32627543,-4.14918494,-7.2128771,-0.40963836,52.20333412,8.68983549,60.89316961
960,19.206,-1.77796422,-1.62237214,1.09860452,2.47399179,1.65368733,1.88909329,-0.2373412,2.28038585,3.59990588,5.26337925,4.94274004,-1.22186868,-1.65674318,3.62580757,1.49686945,-3.26952112,3.18111419,-4.15590798,-7.30087281,-0.26298784,52.40499636,8.48817289,60.89316926
961,19.226,-1.75558747,-1.57299403,1.13681906,2.46241912,1.64873956,1.93261384,-0.25814244,2.07186581,3.69881636,5.239736,4.94761591,-1.14311711,-1.62630333,3.56036449,1.54838972,-3.27244738,3.03433488,-4.1597203,-7.37468225,-0.11872043,52.50360315,8.38956582,60.89316897
962,19.246,-1.73258113,-1.52392999,1.16155165,2.44263464,1.64333587,1.97198072,-0.2828153,1.86526544,3.79778132,5.2176254,4.94810066,-1.06874846,-1.59475705,3.49500262,1.60750823,-3.26139941,2.886221,-4.16067874,-7.43434524,0.02224779,52.49579116,8.39737763,60.8931688
963,19.266,-1.70921523,-1.4753411,1.17277982,2.4149635,1.63740611,2.00724666,-0.31061957,1.66199857,3.89670761,5.19695149,4.94365564,-0.99957447,-1.5619527,3.4300013,1.67418954,-3.23639988,2.73705421,-4.15885835,-7.48000543,0.15901229,52.37901308,8.51415572,60.8931688
964,19.286,-1.68575934,-1.42738138,1.17056734,2.37978619,1.63089556,2.03849141,-0.34075658,1.46335053,3.99549106,5.17760318,4.93372444,-0.93629734,-1.52773958,3.36563888,1.74837315,-3.19752923,2.58711229,-4.15435209,-7.51190834,0.29068986,52.15183943,8.7413296,60.89316902
965,19.306,-1.66248096,-1.38019671,1.15505936,2.33753543,1.62376589,2.06581906,-0.37239007,1.27046899,4.09401641,5.15945645,4.9177524,-0.87950486,-1.49196843,3.30219146,1.82997657,-3.14492799,2.43666709,-4.14727026,-7.53039826,0.41642843,51.81425709,9.07891242,60.89316951
